scan,potential,current,time
,0.000000e+00,0.000000e+00,
,0.000000e+00,1.895940e-07,
,0.000000e+00,3.791890e-07,
,0.000000e+00,-1.409160e-07,
,0.000000e+00,-1.315217e-07,
,0.000000e+00,-1.127329e-07,
,0.000000e+00,-1.174301e-07,
,0.000000e+00,-1.089752e-07,
,0.000000e+00,-1.005202e-07,
,0.000000e+00,-9.995651e-08,
,0.000000e+00,-9.469564e-08,
,0.000000e+00,-9.028027e-08,
,0.000000e+00,-8.652250e-08,
,0.000000e+00,-8.323446e-08,
,0.000000e+00,-8.051009e-08,
,0.000000e+00,-7.844331e-08,
,0.000000e+00,-7.694021e-08,
,0.000000e+00,-7.581288e-08,
,0.000000e+00,-7.487344e-08,
,0.000000e+00,-7.393400e-08,
,0.000000e+00,-7.337034e-08,
,0.000000e+00,-7.299456e-08,
,0.000000e+00,-7.261878e-08,
,0.000000e+00,-7.186723e-08,
,0.000000e+00,-7.102174e-08,
0,0.000000e+00,-5.448758e-08,
0,-4.953850e-03,-1.363120e-07,
0,-9.907701e-03,-1.364060e-07,
0,-1.486155e-02,-1.939940e-07,
0,-1.981540e-02,-1.814990e-07,
0,-2.476925e-02,-2.409660e-07,
0,-2.972310e-02,-2.264990e-07,
0,-3.467696e-02,-2.885960e-07,
0,-3.963080e-02,-2.785440e-07,
0,-4.458466e-02,-3.365070e-07,
0,-4.953850e-02,-3.386680e-07,
0,-5.449236e-02,-3.877070e-07,
0,-5.944621e-02,-4.064960e-07,
0,-6.440006e-02,-4.401280e-07,
0,-6.935391e-02,-4.779870e-07,
0,-7.430775e-02,-5.000640e-07,
0,-7.926161e-02,-5.524850e-07,
0,-8.421546e-02,-5.638520e-07,
0,-8.916931e-02,-6.274520e-07,
0,-9.412316e-02,-6.342160e-07,
0,-9.907701e-02,-7.036410e-07,
0,-1.040309e-01,-7.070230e-07,
0,-1.089847e-01,-7.825540e-07,
0,-1.139386e-01,-7.840570e-07,
0,-1.188924e-01,-8.619370e-07,
0,-1.238463e-01,-8.647550e-07,
0,-1.288001e-01,-9.387830e-07,
0,-1.337540e-01,-9.505260e-07,
0,-1.387070e-01,-1.014032e-06,
