# potential_V=0.5
time,current
1.006344e-01,-9.479726e-08
2.006340e-01,0.000000e+00
3.010770e-01,0.000000e+00
4.006340e-01,9.394409e-09
5.006370e-01,9.394409e-09
6.010770e-01,9.394409e-09
7.006350e-01,4.697204e-09
8.006350e-01,5.636645e-09
9.010770e-01,3.757763e-09
1.000635e+00,2.724378e-09
1.100635e+00,1.784937e-09
1.200635e+00,9.394400e-10
1.300635e+00,1.878880e-10
1.400636e+00,-1.878880e-10
1.500635e+00,-2.818320e-10
1.600634e+00,-4.697200e-10
1.700634e+00,-6.576080e-10
1.800634e+00,-7.515520e-10
1.900635e+00,-1.221273e-09
2.000634e+00,-1.503105e-09
2.100635e+00,-1.690993e-09
2.200635e+00,-1.972826e-09
2.300634e+00,-2.442546e-09
2.400635e+00,-3.006210e-09
2.500634e+00,-3.663819e-09
2.600634e+00,-4.039596e-09
2.700635e+00,-4.321428e-09
2.800634e+00,-4.791148e-09
2.900634e+00,-5.260869e-09
3.000634e+00,-5.824533e-09
3.100635e+00,-6.388198e-09
3.200634e+00,-7.045807e-09
3.300635e+00,-7.797359e-09
3.400634e+00,-8.548912e-09
3.500635e+00,-9.206521e-09
3.600635e+00,-9.864129e-09
3.700634e+00,-1.033385e-08
3.800635e+00,-1.033385e-08
3.900635e+00,-1.014596e-08
4.000635e+00,-9.958074e-09
4.100634e+00,-9.864129e-09
4.200634e+00,-9.488353e-09
4.300634e+00,-9.206521e-09
4.400634e+00,-9.018633e-09
4.500635e+00,-8.736801e-09
4.600635e+00,-8.267079e-09
4.700635e+00,-7.797359e-09
4.800635e+00,-7.327639e-09
4.900634e+00,-6.951862e-09
5.000635e+00,-6.576086e-09
5.100636e+00,-6.106366e-09
5.200635e+00,-5.636645e-09
5.300635e+00,-5.072980e-09
5.400638e+00,-4.509316e-09
5.500635e+00,-3.945652e-09
5.600634e+00,-3.381987e-09
5.700634e+00,-2.630434e-09
5.800634e+00,-1.784937e-09
5.900634e+00,-1.033384e-09
6.000637e+00,-3.757760e-10
6.100634e+00,-9.394410e-11
6.200634e+00,-2.818320e-10
6.300635e+00,-4.697200e-10
6.400635e+00,-5.636640e-10
6.500634e+00,-6.576080e-10
6.600634e+00,-4.697200e-10
6.700635e+00,-1.878880e-10
6.800635e+00,9.394410e-11
6.900634e+00,4.697200e-10
7.000635e+00,9.394400e-10
7.100634e+00,1.597049e-09
7.200635e+00,2.254658e-09
7.300635e+00,2.724378e-09
7.400635e+00,3.288043e-09
7.500635e+00,3.757763e-09
7.600634e+00,4.321428e-09
7.700635e+00,4.979037e-09
7.800635e+00,5.730590e-09
7.900635e+00,6.482142e-09
8.000633e+00,7.139751e-09
8.100634e+00,7.891304e-09
8.200634e+00,8.642856e-09
8.300634e+00,9.488353e-09
8.400635e+00,1.014596e-08
8.500635e+00,1.089752e-08
8.600634e+00,1.108540e-08
8.700634e+00,1.108540e-08
8.800634e+00,1.108540e-08
8.900634e+00,1.099146e-08
9.000635e+00,1.080357e-08
9.100634e+00,1.042779e-08
9.200634e+00,1.005202e-08
9.300634e+00,9.488353e-09
9.400635e+00,8.924689e-09
9.500636e+00,8.361024e-09
9.600635e+00,7.891304e-09
9.700636e+00,7.421583e-09
9.800635e+00,6.857918e-09
9.900634e+00,6.200310e-09
1.000063e+01,5.448757e-09
1.010063e+01,4.885093e-09
1.020064e+01,4.227484e-09
1.030063e+01,3.569875e-09
1.040063e+01,2.818322e-09
1.050063e+01,1.878881e-09
1.060064e+01,1.033384e-09
1.070063e+01,1.878880e-10
1.080063e+01,-1.878880e-10
1.090063e+01,-2.818320e-10
1.100063e+01,-4.697200e-10
1.110063e+01,-6.576080e-10
1.120064e+01,-8.454960e-10
1.130063e+01,-1.127329e-09
1.140063e+01,-1.315217e-09
1.150063e+01,-1.597049e-09
1.160063e+01,-1.972826e-09
1.170063e+01,-2.442546e-09
1.180063e+01,-3.100155e-09
1.190063e+01,-3.475931e-09
1.200063e+01,-3.851707e-09
1.210063e+01,-4.227484e-09
1.220063e+01,-4.697204e-09
1.230063e+01,-5.260869e-09
1.240063e+01,-5.918477e-09
1.250063e+01,-6.576086e-09
1.260063e+01,-7.233695e-09
1.270063e+01,-7.985247e-09
1.280063e+01,-8.736801e-09
1.290063e+01,-9.488353e-09
1.300063e+01,-1.014596e-08
1.310063e+01,-1.042779e-08
1.320063e+01,-1.023991e-08
1.330063e+01,-1.005202e-08
1.340063e+01,-9.958074e-09
1.350063e+01,-9.582297e-09
1.360063e+01,-9.394409e-09
1.370064e+01,-9.206521e-09
1.380063e+01,-9.018633e-09
1.390063e+01,-8.642856e-09
1.400063e+01,-8.173136e-09
1.410063e+01,-7.609471e-09
1.420063e+01,-7.233695e-09
1.430063e+01,-6.857918e-09
1.440063e+01,-6.294254e-09
1.450063e+01,-5.730590e-09
1.460063e+01,-5.166925e-09
1.470064e+01,-4.509316e-09
1.480063e+01,-3.945652e-09
1.490063e+01,-3.288043e-09
1.500063e+01,-2.536490e-09
1.510063e+01,-1.597049e-09
1.520064e+01,-8.454960e-10
1.530063e+01,-9.394410e-11
1.540063e+01,0.000000e+00
1.550063e+01,-9.394410e-11
1.560063e+01,-3.757760e-10
1.570064e+01,-5.636640e-10
1.580063e+01,-4.697200e-10
1.590063e+01,-2.818320e-10
1.600063e+01,9.394410e-11
1.610064e+01,5.636640e-10
1.620063e+01,1.033384e-09
1.630063e+01,1.690993e-09
1.640063e+01,2.442546e-09
1.650063e+01,3.006210e-09
1.660063e+01,3.569875e-09
1.670063e+01,4.133539e-09
1.680063e+01,4.697204e-09
1.690063e+01,5.542701e-09
1.700063e+01,6.200310e-09
1.710063e+01,7.045807e-09
1.720063e+01,7.703415e-09
1.730063e+01,8.548912e-09
1.740063e+01,9.394409e-09
1.750063e+01,1.023991e-08
1.760063e+01,1.099146e-08
1.770063e+01,1.127329e-08
1.780063e+01,1.146118e-08
1.790063e+01,1.155512e-08
1.800063e+01,1.164907e-08
1.810063e+01,1.146118e-08
1.820063e+01,1.117935e-08
1.830063e+01,1.080357e-08
1.840063e+01,1.033385e-08
1.850063e+01,9.676241e-09
1.860063e+01,9.112577e-09
1.870063e+01,8.548912e-09
1.880064e+01,7.891304e-09
1.890064e+01,7.327639e-09
1.900063e+01,6.670030e-09
1.910063e+01,5.918477e-09
1.920063e+01,5.166925e-09
1.930064e+01,4.603260e-09
1.940063e+01,3.945652e-09
1.950063e+01,3.194099e-09
1.960063e+01,2.254658e-09
1.970063e+01,1.315217e-09
1.980064e+01,3.757760e-10
1.990063e+01,-1.878880e-10
2.000063e+01,-2.818320e-10
2.010063e+01,-3.757760e-10
2.020063e+01,-5.636640e-10
2.030064e+01,-7.515520e-10
2.040063e+01,-1.127329e-09
2.050063e+01,-1.597049e-09
2.060063e+01,-1.784937e-09
2.070063e+01,-2.160714e-09
2.080063e+01,-2.630434e-09
2.090063e+01,-3.194099e-09
2.100063e+01,-3.757763e-09
2.110063e+01,-4.133539e-09
2.120063e+01,-4.509316e-09
2.130063e+01,-5.072980e-09
2.140063e+01,-5.636645e-09
2.150063e+01,-6.294254e-09
2.160063e+01,-6.951862e-09
2.170063e+01,-7.609471e-09
2.180063e+01,-8.361024e-09
2.190064e+01,-9.112577e-09
2.200063e+01,-9.958074e-09
2.210063e+01,-1.070963e-08
2.220063e+01,-1.108540e-08
2.230063e+01,-1.099146e-08
2.240063e+01,-1.080357e-08
2.250063e+01,-1.061568e-08
2.260063e+01,-1.033385e-08
2.270063e+01,-9.958074e-09
2.280063e+01,-9.676241e-09
2.290063e+01,-9.394409e-09
2.300063e+01,-9.018633e-09
2.310063e+01,-8.454968e-09
2.320063e+01,-7.891304e-09
2.330063e+01,-7.515527e-09
2.340064e+01,-7.045807e-09
2.350064e+01,-6.576086e-09
2.360063e+01,-6.012421e-09
2.370063e+01,-5.354813e-09
2.380063e+01,-4.791148e-09
2.390063e+01,-4.133539e-09
2.400063e+01,-3.475931e-09
2.410063e+01,-2.724378e-09
2.420063e+01,-1.784937e-09
2.430063e+01,-8.454960e-10
2.440064e+01,-9.394410e-11
2.450063e+01,0.000000e+00
2.460063e+01,-1.878880e-10
2.470063e+01,-4.697200e-10
2.480063e+01,-5.636640e-10
2.490064e+01,-5.636640e-10
2.500063e+01,-2.818320e-10
2.510063e+01,9.394410e-11
2.520063e+01,4.697200e-10
2.530063e+01,1.033384e-09
2.540063e+01,1.690993e-09
2.550063e+01,2.348602e-09
2.560063e+01,3.006210e-09
2.570063e+01,3.475931e-09
2.580063e+01,4.039596e-09
2.590064e+01,4.697204e-09
2.600063e+01,5.448757e-09
2.610064e+01,6.200310e-09
2.620063e+01,6.951862e-09
2.630063e+01,7.703415e-09
2.640064e+01,8.454968e-09
2.650063e+01,9.394409e-09
2.660063e+01,1.014596e-08
2.670063e+01,1.089752e-08
2.680063e+01,1.127329e-08
2.690063e+01,1.146118e-08
2.700063e+01,1.155512e-08
2.710063e+01,1.155512e-08
2.720063e+01,1.146118e-08
2.730063e+01,1.117935e-08
2.740063e+01,1.070963e-08
2.750063e+01,1.023991e-08
2.760063e+01,9.676241e-09
2.770063e+01,9.018633e-09
2.780063e+01,8.361024e-09
2.790063e+01,7.891304e-09
2.800063e+01,7.327639e-09
2.810064e+01,6.576086e-09
2.820063e+01,5.824533e-09
2.830063e+01,5.166925e-09
2.840063e+01,4.415372e-09
2.850063e+01,3.851707e-09
2.860063e+01,3.100155e-09
2.870063e+01,2.066769e-09
2.880063e+01,1.127329e-09
2.890063e+01,2.818320e-10
2.900063e+01,-1.878880e-10
2.910063e+01,-2.818320e-10
2.920063e+01,-4.697200e-10
2.930063e+01,-5.636640e-10
2.940063e+01,-7.515520e-10
2.950063e+01,-1.127329e-09
2.960063e+01,-1.597049e-09
2.970063e+01,-1.690993e-09
2.980063e+01,-2.066769e-09
2.990063e+01,-2.536490e-09
3.000063e+01,-3.194099e-09
3.010063e+01,-3.663819e-09
3.020063e+01,-4.039596e-09
3.030063e+01,-4.509316e-09
3.040063e+01,-4.979037e-09
3.050063e+01,-5.448757e-09
3.060063e+01,-6.106366e-09
3.070063e+01,-6.763974e-09
3.080063e+01,-7.421583e-09
3.090063e+01,-8.173136e-09
3.100063e+01,-8.830744e-09
3.110063e+01,-9.676241e-09
3.120063e+01,-1.042779e-08
3.130063e+01,-1.108540e-08
3.140063e+01,-1.099146e-08
