组数,potential_file,t_min,model,A,beta,C,M,r2,n_points,t_max_used,sigma_noise,resid_mad,mad_ratio,runs_z,runs_p,rho1_bin,bin_excess
26,0.0,0.8,linear,-9.213038842684491e-08,0.49998870927296074,-8.972258672398816e-08,-6.118046081412651e-10,0.9838407488234088,185,10.00063,4.7272491919691466e-09,2.8565017801095124e-09,0.6042630003432568,0.6708203932499369,0.5023349543605021,-0.32610908932605037,0.10760519230883196
26,0.0,0.9,simple,-8.356366885682538e-08,0.5008333591437001,-9.734181748003506e-08,,0.9793432731993379,183,10.00063,4.7272491919691466e-09,2.8721076405611103e-09,0.6075642564898778,-2.0124611797498106,0.04417134490844261,0.5982274542320228,1.01322105505886
26,0.0,0.9,linear,-9.26538844216944e-08,0.5000042435958872,-8.934572615329602e-08,-6.361603496700944e-10,0.9818656052672251,183,10.00063,4.7272491919691466e-09,2.8777781025728135e-09,0.6087637832720362,-0.6708203932499369,0.5023349543605021,0.010675123221609155,0.04773081932057442
26,0.0,1.0,simple,-8.320326695449402e-08,0.5007075404162998,-9.748635519374986e-08,,0.9770916079216826,181,10.00063,4.7272491919691466e-09,2.826296347214135e-09,0.5978733577268506,,,0.4646510932296857,0.9374954426497416
26,0.0,1.0,linear,-9.297531910455189e-08,0.5000095728502426,-8.912000326392975e-08,-6.502630357223658e-10,0.9797932459607641,181,10.00063,4.7272491919691466e-09,2.873413465683164e-09,0.6078404901024981,,,0.2534000091860641,0.038802574122138125
26,0.0,2.0,simple,-7.894591401710438e-08,0.5001625704521505,-9.91895702862972e-08,,0.9487748339946922,161,10.00063,4.7272491919691466e-09,2.4138846958089093e-09,0.5106319971263034,,,0.3610060465867494,0.6142845529250698
26,0.0,2.0,linear,-9.321853671481033e-08,0.5000041169556041,-8.898419141683815e-08,-6.56081966007518e-10,0.951855583601404,161,10.00063,4.7272491919691466e-09,2.5141118815322597e-09,0.5318340073553433,,,0.3550237265137135,0.04324090392796333
26,0.0,3.0,simple,-7.496941030260701e-08,0.500046392613698,-1.0072084374318961e-07,,0.8949302130490693,141,10.00063,4.7272491919691466e-09,2.379742679064465e-09,0.5034096114728358,,,0.30371609093848195,0.42834047448270246
26,0.0,3.0,linear,-9.17195495804139e-08,0.5000008831225902,-8.993604872479599e-08,-6.041941998585015e-10,0.8974108923900888,141,10.00063,4.7272491919691466e-09,2.4601369399644314e-09,0.5204161744093833,,,0.4451453321872866,0.06343198741768113
26,0.0,4.0,simple,-7.139693447239516e-08,0.5000133313401979,-1.0204255775064227e-07,,0.7816284547893051,121,10.00063,4.7272491919691466e-09,2.692565406175725e-09,0.5695839793573757,,,0.11999563514994292,0.25933665582366805
26,0.0,4.0,linear,-8.8696260010963e-08,0.5000000489399821,-9.169636191625619e-08,-5.197634039577397e-10,0.7831038293543062,121,10.00063,4.7272491919691466e-09,2.9174722206448582e-09,0.6171606577459857,,,-0.6349877451489603,0.06939232785005395
26,0.0,5.0,simple,-6.801947617152621e-08,0.5000030972096078,-1.032471945121677e-07,,0.5978604696434918,101,10.00063,4.7272491919691466e-09,3.1486230088503044e-09,0.6660581833086607,,,-0.07785512392543097,0.11243765723028233
26,0.0,5.0,linear,-8.246302291924681e-08,0.49999990478542233,-9.508657143133949e-08,-3.7429453887498424e-10,0.5983571522371885,101,10.00063,4.7272491919691466e-09,3.1769426188581004e-09,0.6720488998665919,,,-0.4574011512184173,0.06431518807754184
27,0.1,0.1,simple,4.793110535729466e-08,1.4999663016412137,-1.1046507775157574e-08,,0.8714962697450117,58,3.0,2.3636843523058516e-09,5.305320987039327e-09,2.244513309005838,,,-0.15047063665413482,3.315894429761265
27,0.1,0.1,linear,5.073207064446458e-08,1.4995364293591478,-6.155713026433195e-08,2.933398614906355e-08,0.8785066822917016,58,3.0,2.3636843523058516e-09,2.293027805638219e-08,9.701074525459777,,,-0.6475231569274115,12.06615226618349
27,0.1,0.2,simple,4.472028227028666e-08,0.9883943289661932,-2.4856252884157263e-09,,0.9973515131659044,56,3.0,2.3636843523058516e-09,1.8677084348983115e-09,0.7901682951347969,,,-0.5179610185301334,1.9954938123885166
27,0.1,0.2,linear,8.119410095781125e-08,0.7170108593105046,-4.91691924957119e-08,9.407663815970695e-09,0.9939809833814045,56,3.0,2.3636843523058516e-09,2.8435034673748616e-09,1.2029962734241273,,,-0.6613701316957887,1.1955093028619737
27,0.1,0.3,simple,8.588192006025983e-08,0.5503776928610875,-3.9094641663173496e-08,,0.9704593485417369,54,3.0,2.3636843523058516e-09,4.269884782675642e-09,1.8064530395144467,,,-0.004337799381888584,8.294944529091108
27,0.1,0.3,linear,1.1547524346999182e-07,0.529201072473223,-8.50635689295275e-08,1.2047168954919593e-08,0.9876847783163482,54,3.0,2.3636843523058516e-09,2.1642474864028947e-09,0.9156245774913221,,,-0.642187808243188,2.075144474873224
27,0.1,0.4,simple,8.279710203590331e-08,0.5186668781090259,-3.761490431103852e-08,,0.9783424013651139,52,3.0,2.3636843523058516e-09,2.4930823831789677e-09,1.054744209287879,,,-0.017094850789684923,3.775678818252143
27,0.1,0.4,linear,1.0868928563624905e-07,0.5028630367770465,-7.445445457422744e-08,8.639245377578208e-09,0.989537754577092,52,3.0,2.3636843523058516e-09,2.033784053736719e-09,0.8604296304422779,,,-0.6554899658172044,0.8654804860211772
27,0.1,0.5,simple,7.741561021141345e-08,0.5060907925897583,-3.387062478643668e-08,,0.9909731168294373,50,3.0,2.3636843523058516e-09,7.706556601860792e-10,0.3260400059061521,,,-0.04525508222753363,1.4139552575970338
27,0.1,0.5,linear,9.196975037657482e-08,0.500464340511504,-5.3719984710198926e-08,4.469315807278012e-09,0.9948205807000468,50,3.0,2.3636843523058516e-09,1.3315356041708452e-09,0.5633305491369389,,,-0.6026545295338038,0.6958401801230132
27,0.1,0.6,simple,7.548876574682468e-08,0.5032933228429447,-3.250790744936691e-08,,0.9903498994481784,48,3.0,2.3636843523058516e-09,1.0244249809069813e-09,0.43340176953306864,,,-0.09268437089791702,0.7190013607128893
27,0.1,0.6,linear,8.863621298913321e-08,0.5001761331516542,-4.9710521096422e-08,3.6976737970707145e-09,0.9931760494945036,48,3.0,2.3636843523058516e-09,1.247819651813678e-09,0.5279129806805164,,,-0.5889954439079197,0.18273826224670386
27,0.1,0.7,simple,7.399765081296896e-08,0.5019531786056647,-3.145539001814702e-08,,0.9885930267598,46,3.0,2.3636843523058516e-09,1.441258052186056e-09,0.6097506423732346,,,-0.1380399787568283,0.2238540660020626
27,0.1,0.7,linear,8.649407762319621e-08,0.5000707303753713,-4.720407867436425e-08,3.2339979442954423e-09,0.9908228821610285,46,3.0,2.3636843523058516e-09,1.3157392753185136e-09,0.556647622612963,,,-0.09769112957026392,0.058491110043119604
27,0.1,0.8,simple,7.2773983025615e-08,0.5012265650275768,-3.059880706861862e-08,,0.9857777934008766,44,3.0,2.3636843523058516e-09,1.629120436553142e-09,0.689229268266671,,,-0.08352916779746523,0.32127464769989006
27,0.1,0.8,linear,8.500377152558016e-08,0.500027725178839,-4.5503390024984665e-08,2.9305993955208277e-09,0.987619266945984,44,3.0,2.3636843523058516e-09,1.4107765959319842e-09,0.5968549034712377,,,-0.24019034382118695,0.12616559987788073
27,0.1,0.9,simple,7.173088926694348e-08,0.5008007933613158,-2.9876234785921404e-08,,0.9818098657270213,42,3.0,2.3636843523058516e-09,1.7171155736913413e-09,0.7264572242974147,,,-0.07006855742731433,0.30566673800386823
27,0.1,0.9,linear,8.393603326773079e-08,0.5000087731781564,-4.431108338159769e-08,2.7246153008776645e-09,0.9833806444949278,42,3.0,2.3636843523058516e-09,1.4381695970151782e-09,0.608444014790806,,,-0.1501667949601732,0.021942311907503762
27,0.1,1.0,simple,7.080129124045613e-08,0.5005341554949676,-2.923946580678343e-08,,0.9764455294131889,40,3.0,2.3636843523058516e-09,1.800271981756516e-09,0.7616380672826689,,,-0.5,0.1633238463065234
27,0.1,1.0,linear,8.308893808061154e-08,0.49999935674615986,-4.33843621913523e-08,2.5693914678898454e-09,0.9778032124020898,40,3.0,2.3636843523058516e-09,1.5602424383768784e-09,0.6600891683590538,,,-0.5,0.08188703824015907
27,0.1,2.0,simple,6.265536584112757e-08,0.5000176134244565,-2.3995634199714654e-08,,0.6599072272266462,20,3.0,2.3636843523058516e-09,2.33174476439655e-09,0.986487371768509,,,,0.0
27,0.1,2.0,linear,9.18382138849678e-08,0.4999974838254226,-5.2115953249275784e-08,3.827905417048621e-09,0.6607986259447006,20,3.0,2.3636843523058516e-09,2.3972630975593893e-09,1.0142061037975654,,,,0.0
27,0.1,3.0,simple,,,,,,0,3.0,2.3636843523058516e-09,,,,,,
27,0.1,3.0,linear,,,,,,0,3.0,2.3636843523058516e-09,,,,,,
27,0.1,4.0,simple,,,,,,0,3.0,2.3636843523058516e-09,,,,,,
27,0.1,4.0,linear,,,,,,0,3.0,2.3636843523058516e-09,,,,,,
27,0.1,5.0,simple,,,,,,0,3.0,2.3636843523058516e-09,,,,,,
27,0.1,5.0,linear,,,,,,0,3.0,2.3636843523058516e-09,,,,,,
28,0.2,0.1,simple,4.416718278876676e-08,1.4994467817587447,4.373351193048815e-08,,0.9042679535071193,67,3.4153855136654023,2.166711791999921e-09,7.081418088625197e-09,3.2682787414420713,,,-0.400300649035141,6.224947188602699
28,0.2,0.1,linear,4.712032643022246e-08,1.47563481338484,3.1036844685524244e-08,5.572042082320993e-09,0.9043407164600445,67,3.4153855136654023,2.166711791999921e-09,1.2353470010952314e-08,5.701482798295845,,,-0.17762931779332677,5.441408214926716
28,0.2,0.2,simple,8.363678193053577e-08,0.778991428499586,1.5029965111036962e-08,,0.9978382603314792,65,3.4153855136654023,2.166711791999921e-09,2.8391840673592836e-09,1.310365355393509,,,-0.15439716149796703,0.11061646622485533
28,0.2,0.2,linear,7.70642756443245e-08,0.8235023970791098,2.0954876906027225e-08,-2.828393789940952e-10,0.9981980320804571,65,3.4153855136654023,2.166711791999921e-09,3.2456960977106557e-09,1.4979823849644578,,,-0.32798423686174133,0.16175842756050818
28,0.2,0.3,simple,1.2397839240755265e-07,0.5278168805057056,-2.1441243186490577e-08,,0.9856505890330669,63,3.4153855136654023,2.166711791999921e-09,4.621260602041247e-09,2.1328450877057925,,,0.3079348178767661,3.8343087949338694
28,0.2,0.3,linear,1.558749366858809e-07,0.5051110483094905,-6.661788730314478e-08,9.599257545063516e-09,0.9932711848859319,63,3.4153855136654023,2.166711791999921e-09,3.3866064611894192e-09,1.5630165828670317,,,-0.1099196248421726,1.8803554803754179
28,0.2,0.4,simple,1.2094966051871947e-07,0.5106846821840589,-2.0092144504731606e-08,,0.9886640737150734,61,3.4153855136654023,2.166711791999921e-09,2.770337784141058e-09,1.2785908095252378,,,0.21214602137212565,2.491113139008
28,0.2,0.4,linear,1.4421402706287607e-07,0.5016892720500903,-5.206155589789858e-08,6.736822726533521e-09,0.9936557935631154,61,3.4153855136654023,2.166711791999921e-09,3.0169752553810963e-09,1.3924211178065191,,,-0.6977917101210542,1.0114571545052051
28,0.2,0.5,simple,1.1634252780842487e-07,0.5037215317933411,-1.713960093182956e-08,,0.9925935729679838,59,3.4153855136654023,2.166711791999921e-09,2.8621318371628696e-09,1.32095641318362,,,-0.17088165211865974,0.02001554413145177
28,0.2,0.5,linear,1.3102921098069937e-07,0.5003328283879672,-3.6480628194877434e-08,3.928450163858429e-09,0.9946101937644235,59,3.4153855136654023,2.166711791999921e-09,2.734729449338432e-09,1.2621565357403712,,,-0.6644078101032447,0.0735030367568238
28,0.2,0.6,simple,1.14402451614102e-07,0.5019913310178872,-1.5860933987852103e-08,,0.9913419738556611,57,3.4153855136654023,2.166711791999921e-09,3.1168748234152527e-09,1.4385276504810596,,,-0.24292394015630894,0.2747122296642979
28,0.2,0.6,linear,1.2774053465364408e-07,0.5001423269077415,-3.2715160668207944e-08,3.279936984922964e-09,0.9928360228159182,57,3.4153855136654023,2.166711791999921e-09,2.7799903204209524e-09,1.2830457334867607,,,-0.5884965838279502,0.20258920751806858
28,0.2,0.7,simple,1.1282092337248202e-07,0.5011397981768042,-1.4813133107088636e-08,,0.9894490412760907,55,3.4153855136654023,2.166711791999921e-09,3.3224747422454513e-09,1.5334179444229343,,,-0.2403570456181583,0.2040509651336041
28,0.2,0.7,linear,1.2522426745673104e-07,0.5000615152730592,-2.9910524603826524e-08,2.8150943950383037e-09,0.99058288977801,55,3.4153855136654023,2.166711791999921e-09,2.374046107419106e-09,1.095690768003718,,,-0.5421739449177684,0.17082315249569074
28,0.2,0.8,simple,1.1155119944786459e-07,0.5006921212337929,-1.3975459336068675e-08,,0.9868538738244265,53,3.4153855136654023,2.166711791999921e-09,2.7660689750064775e-09,1.2766206309577228,,,-0.22865364751671857,0.13941491478187842
28,0.2,0.8,linear,1.2339558521974865e-07,0.5000264264011737,-2.7917960300234877e-08,2.4953853794810328e-09,0.9877520714557648,53,3.4153855136654023,2.166711791999921e-09,2.1459579563964802e-09,0.990421506136594,,,-0.453697210004475,0.12459773415894876
28,0.2,0.9,simple,1.105605645287403e-07,0.500450350451845,-1.3326787528862073e-08,,0.9834974146340987,51,3.4153855136654023,2.166711791999921e-09,2.520747411815732e-09,1.1633976522041396,,,-0.2606485516888173,0.11272382273101536
28,0.2,0.9,linear,1.2235030055998104e-07,0.5000125084404207,-2.6795019897362876e-08,2.3188904014409823e-09,0.9842661100801875,51,3.4153855136654023,2.166711791999921e-09,2.002221570862046e-09,0.9240830175267348,,,-0.3174406237517209,0.09888000650773783
28,0.2,1.0,simple,1.097639020946648e-07,0.5003114062525865,-1.2809566780073055e-08,,0.9793119527183746,49,3.4153855136654023,2.166711791999921e-09,2.4120864186972537e-09,1.1132474690927152,,,-0.24206327486211351,0.07240267385057408
28,0.2,1.0,linear,1.219510417458371e-07,0.5000072143265405,-2.636057555876319e-08,2.249492225402269e-09,0.9800192453845901,49,3.4153855136654023,2.166711791999921e-09,1.952917694440787e-09,0.9013278561788794,,,-0.24124190665381318,0.05052476353317141
28,0.2,2.0,simple,1.0507195927683322e-07,0.5000228711490963,-9.867663701738111e-09,,0.8400541504042432,29,3.4153855136654023,2.166711791999921e-09,8.977649692584678e-10,0.41434443315131064,,,-0.5,0.03777180283851168
28,0.2,2.0,linear,1.4400919242222457e-07,0.5000000908493663,-4.609948925604682e-08,4.560668903847391e-09,0.841358663118991,29,3.4153855136654023,2.166711791999921e-09,1.3944190717009266e-09,0.6435646295227148,,,-0.5,0.17698293452012884
28,0.2,3.0,simple,1.0384001660127673e-07,0.5000037684771858,-8.965965087138416e-09,,0.19147535436077512,9,3.4153855136654023,2.166711791999921e-09,2.370871140658939e-10,0.10942254292485179,,,,0.0
28,0.2,3.0,linear,2.1698486994298494e-06,0.49999999954352803,-1.7433524833445404e-06,1.8085812693399207e-07,0.245049748208232,9,3.4153855136654023,2.166711791999921e-09,2.5467271098087224e-09,1.1753880323224895,,,,0.0
28,0.2,4.0,simple,,,,,,0,3.4153855136654023,2.166711791999921e-09,,,,,,
28,0.2,4.0,linear,,,,,,0,3.4153855136654023,2.166711791999921e-09,,,,,,
28,0.2,5.0,simple,,,,,,0,3.4153855136654023,2.166711791999921e-09,,,,,,
28,0.2,5.0,linear,,,,,,0,3.4153855136654023,2.166711791999921e-09,,,,,,
29,0.3,0.1,simple,6.48184499025577e-08,1.4032954426404995,6.203251087158314e-08,,0.9178880471594149,199,10.00063,2.4621701082805544e-09,1.7119578304884002e-08,6.953044490024852,-1.9668302043215573,0.04920278917749037,0.5722758244917237,18.2758253708762
29,0.3,0.1,linear,5.106988731823131e-08,1.499905283247455,9.593426680905212e-08,-5.656391951045557e-09,0.9263991951249511,199,10.00063,2.4621701082805544e-09,4.653251853215544e-09,1.889898605123235,-1.2643908456352868,0.2060897769851392,-0.10028689748908202,4.708588018301007
29,0.3,0.2,simple,1.6649254319430776e-07,0.5078794356988546,-5.5739194879202844e-09,,0.9975747782428734,197,10.00063,2.4621701082805544e-09,2.40975926685509e-09,0.9787135579100725,-1.9668302043215573,0.04920278917749037,0.5442029451072086,0.6117631507059716
29,0.3,0.2,linear,1.2954267486962154e-07,0.6304406036688586,2.9374640508258862e-08,-1.4662678995456178e-09,0.9987079077151682,197,10.00063,2.4621701082805544e-09,2.3524931204855727e-09,0.9554551542047701,-1.3416407864998738,0.17971249487899976,0.2647040300502173,0.8512178577926596
29,0.3,0.3,simple,1.6541850259505203e-07,0.5028286857313639,-5.588152535506722e-09,,0.9974358837830315,195,10.00063,2.4621701082805544e-09,2.2404674394784e-09,0.9099563965720552,-2.0124611797498106,0.04417134490844261,0.5027301434293904,0.8707444823782733
29,0.3,0.3,linear,1.6623610763057722e-07,0.5023227138419561,-6.50106145463374e-09,8.201053990877246e-11,0.9974376196340757,195,10.00063,2.4621701082805544e-09,1.9911451924790487e-09,0.8086952180040704,-2.0124611797498106,0.04417134490844261,0.5057974959006046,1.0063753029696816
29,0.3,0.4,simple,1.6406954274726424e-07,0.5000173301404408,-5.246552210170252e-09,,0.9974862341786445,193,10.00063,2.4621701082805544e-09,1.9924231096615566e-09,0.8092142386753921,-2.0124611797498106,0.04417134490844261,0.5592605482321324,0.9932047450564614
29,0.3,0.4,linear,1.6208285446307657e-07,0.5009217939781593,-3.135320794012454e-09,-1.8716546913020363e-10,0.9975350086404143,193,10.00063,2.4621701082805544e-09,2.328010627787506e-09,0.9455116931028221,-1.9668302043215573,0.04920278917749037,0.5008060194597693,0.341394920319094
29,0.3,0.5,simple,1.627119191862122e-07,0.49820872404366173,-4.7982339805013375e-09,,0.9975466164533313,191,10.00063,2.4621701082805544e-09,1.7150924520290226e-09,0.6965775623142261,-2.0124611797498106,0.04417134490844261,0.5822973365507799,1.1854640338185194
29,0.3,0.5,linear,1.5757716662872723e-07,0.5000279940016495,4.1272385073907986e-10,-4.524501527136339e-10,0.997830325737568,191,10.00063,2.4621701082805544e-09,2.38479671971437e-09,0.9685751247218992,-1.2643908456352868,0.2060897769851392,0.10811278562301639,0.1252894618083351
29,0.3,0.6,simple,1.6293891062695867e-07,0.4984463276564607,-4.877186599557704e-09,,0.9971162158218402,189,10.00063,2.4621701082805544e-09,1.76508424026092e-09,0.7168815161571265,-2.0124611797498106,0.04417134490844261,0.5841382752179635,1.0808854326699868
29,0.3,0.6,linear,1.5723739735723589e-07,0.4999812384382827,6.741027273015143e-10,-4.711864857202293e-10,0.9974417173426067,189,10.00063,2.4621701082805544e-09,2.397704677708056e-09,0.9738176373940639,-1.3416407864998738,0.17971249487899976,0.47154627719505304,0.13019799833658374
29,0.3,0.7,simple,1.6322851430153187e-07,0.4986743272884795,-4.98400174335136e-09,,0.9966770956015452,187,10.00063,2.4621701082805544e-09,1.8166467143175808e-09,0.7378233974200215,-2.0124611797498106,0.04417134490844261,0.5897588376931443,0.9786304745953728
29,0.3,0.7,linear,1.5703928364011228e-07,0.4999634210947305,8.229571146449529e-10,-4.814548798543468e-10,0.997031368406245,187,10.00063,2.4621701082805544e-09,2.377051478773976e-09,0.9654294277961075,-1.2643908456352868,0.2060897769851392,0.23167989018676585,0.21286225588489405
29,0.3,0.8,simple,1.6353796948390644e-07,0.4988583859816617,-5.102177999634028e-09,,0.9962198823127579,185,10.00063,2.4621701082805544e-09,1.8542174545352459e-09,0.7530825950243261,-2.0124611797498106,0.04417134490844261,0.571330017473936,0.930774715882418
29,0.3,0.8,linear,1.5688238818611833e-07,0.49995346480584435,9.384816351193884e-10,-4.891872541454632e-10,0.9965970930597008,185,10.00063,2.4621701082805544e-09,2.4024122053858156e-09,0.9757295798963012,-1.3416407864998738,0.17971249487899976,0.2012043617821175,0.14509922068809805
29,0.3,0.9,simple,1.638958973485433e-07,0.49902742888761464,-5.241536413233916e-09,,0.9957528704779725,183,10.00063,2.4621701082805544e-09,1.8993350872920373e-09,0.7714069311882068,-2.0124611797498106,0.04417134490844261,0.4726713974196353,0.8674454249197048
29,0.3,0.9,linear,1.5687577102739521e-07,0.49995428727539254,9.423732142696755e-10,-4.89355296831623e-10,0.9961390545273182,183,10.00063,2.4621701082805544e-09,2.41672178625313e-09,0.9815413557842423,-1.2643908456352868,0.2060897769851392,0.017697945536912434,0.21881229389131768
29,0.3,1.0,simple,1.6427465906617557e-07,0.4991765722538358,-5.390509560202707e-09,,0.9952726384258009,181,10.00063,2.4621701082805544e-09,2.0003021869858984e-09,0.8124142926837824,,,0.4650123843586896,0.8782551696670468
29,0.3,1.0,linear,1.5696004787981993e-07,0.4999591474291514,8.805847583170518e-10,-4.852470085440172e-10,0.9956588051922545,181,10.00063,2.4621701082805544e-09,2.426653672545841e-09,0.9855751494930154,,,0.3223489340997743,0.2275448803365712
29,0.3,2.0,simple,1.6773915585127706e-07,0.49979991243610716,-6.761134832572612e-09,,0.9889419144734269,161,10.00063,2.4621701082805544e-09,2.4013787076878487e-09,0.9753098291672629,,,0.32290602833939236,0.48495414770054435
29,0.3,2.0,linear,1.5870228795560547e-07,0.49998498216455445,-2.9606841817335007e-10,-4.1526301306316235e-10,0.989225606665504,161,10.00063,2.4621701082805544e-09,2.664344969408672e-09,1.082112466741506,,,0.31883653447388355,0.12333916898716965
29,0.3,3.0,simple,1.7045527358270566e-07,0.49995064233744624,-7.805591124232426e-09,,0.9795637888915065,141,10.00063,2.4621701082805544e-09,2.3973417735175534e-09,0.9736702453884173,,,0.37144439823186703,0.16887167092879563
29,0.3,3.0,linear,1.6228666970689174e-07,0.4999960767929216,-2.5452747060937474e-09,-2.9463522820299e-10,0.9796885161067566,141,10.00063,2.4621701082805544e-09,2.515578818677238e-09,1.0216917223619375,,,0.34362456812108827,0.12343352944576787
29,0.3,4.0,simple,1.7185323292057515e-07,0.4999848879708925,-8.328074890320755e-09,,0.9686955665889155,121,10.00063,2.4621701082805544e-09,2.1297298399747883e-09,0.8649807878067677,,,0.31479685835107013,0.09618340151101212
29,0.3,4.0,linear,1.6370576924059574e-07,0.4999986651014748,-3.4550926198993913e-09,-2.447913226287089e-10,0.9687655354997597,121,10.00063,2.4621701082805544e-09,2.0877461198738194e-09,0.8479292770440575,,,0.21847609804998933,0.0863674577189519
29,0.3,5.0,simple,1.72726857568748e-07,0.49999549574258606,-8.646716515114875e-09,,0.9587830023004548,101,10.00063,2.4621701082805544e-09,1.7289852947192084e-09,0.7022200817500127,,,0.38383146332125584,0.022240402161814853
29,0.3,5.0,linear,1.6482087116872534e-07,0.4999995282354048,-4.179765673367664e-09,-2.0487802611043746e-10,0.9588200057434847,101,10.00063,2.4621701082805544e-09,1.7188535434679758e-09,0.6981051137316948,,,-0.03475600041296899,0.0712623594408054
30,0.4,0.1,simple,1.1855059967037285e-07,1.0147154474571762,8.207690691943865e-08,,0.8986653681816883,199,10.00063,2.7576284245612022e-09,1.8261893168756284e-08,6.622318295715328,-1.9668302043215573,0.04920278917749037,0.4496761163912343,17.021495772365448
30,0.4,0.1,linear,6.746901792201919e-08,1.2571576325518719,1.4567112060857514e-07,-8.279306811049359e-09,0.9120874030687355,199,10.00063,2.7576284245612022e-09,5.770242593898583e-09,2.0924655919938715,-1.2643908456352868,0.2060897769851392,0.2043522930344066,5.137598519484875
30,0.4,0.2,simple,2.465698394582659e-07,0.3894447180902138,-2.467169913995485e-08,,0.9985005853683514,197,10.00063,2.7576284245612022e-09,2.0584539621068815e-09,0.7464580593139286,-1.9668302043215573,0.04920278917749037,0.4444516943724391,1.3831293559867586
30,0.4,0.2,linear,1.9721749501467766e-07,0.4681810442045324,2.454526881246086e-08,-1.8126792691233695e-09,0.9989011669232382,197,10.00063,2.7576284245612022e-09,2.281931264700334e-09,0.8274977311576842,-1.3416407864998738,0.17971249487899976,0.2553838441168799,0.7955435039913133
30,0.4,0.3,simple,2.0692761091736082e-07,0.48664491939932525,1.198920608398048e-08,,0.9948562562590642,195,10.00063,2.7576284245612022e-09,3.4128470985113815e-09,1.23760223390301,-2.0124611797498106,0.04417134490844261,0.5469919387898354,4.229196436177571
30,0.4,0.3,linear,2.0043124253493302e-07,0.4603317731111335,2.1304429884739735e-08,-1.7158532089468306e-09,0.9986010082879468,195,10.00063,2.7576284245612022e-09,2.2608106495285773e-09,0.8198387532534666,-1.2643908456352868,0.2060897769851392,0.2601571265407926,0.7151857500774065
30,0.4,0.4,simple,2.0818613065512385e-07,0.4897367769073632,1.1784571953725748e-08,,0.9940687646294436,193,10.00063,2.7576284245612022e-09,3.095175549922853e-09,1.1224048614944784,-2.0124611797498106,0.04417134490844261,0.5170713025175941,4.4382018613666645
30,0.4,0.4,linear,2.2075786601796418e-07,0.4147245575749557,6.702764166258844e-10,-1.1687313027674377e-09,0.9984447741429598,193,10.00063,2.7576284245612022e-09,2.5303136531457472e-09,0.9175687451612972,-1.2643908456352868,0.2060897769851392,0.19090024634284583,0.44186907141115195
30,0.4,0.5,simple,2.0954709088585056e-07,0.4914435503658191,1.1390597428339525e-08,,0.9932845121898832,191,10.00063,2.7576284245612022e-09,2.9390925032852967e-09,1.0658043981226257,-2.0124611797498106,0.04417134490844261,0.5397537300739305,4.191803021634688
30,0.4,0.5,linear,2.6409233212335957e-07,0.3391934688643844,-4.372619959652344e-08,-2.8379691934314593e-10,0.9984139696041266,191,10.00063,2.7576284245612022e-09,2.738699892672932e-09,0.9931359382142713,0.0,1.0,-0.16050541361054751,0.09289992084661618
30,0.4,0.6,simple,2.120921907284323e-07,0.49377611624751,1.0523779048833687e-08,,0.9934881993141718,189,10.00063,2.7576284245612022e-09,2.4945611808778256e-09,0.9046038105277957,-2.0124611797498106,0.04417134490844261,0.505652425673518,4.2544431162618555
30,0.4,0.6,linear,2.6827127236909833e-07,0.33333209375633294,-4.799979225021655e-08,-2.1188469175830557e-10,0.9981833941417889,189,10.00063,2.7576284245612022e-09,2.8357059655389806e-09,1.0283132927853404,-0.5619514869490162,0.5741490727971621,-0.07148924207603247,0.09010413417403028
30,0.4,0.7,simple,2.1448959835681944e-07,0.49531970924952706,9.647256853041305e-09,,0.993658065200981,187,10.00063,2.7576284245612022e-09,1.9339098388801436e-09,0.7012945695132476,-2.0124611797498106,0.04417134490844261,0.5339191111990338,3.7953132712295514
30,0.4,0.7,linear,1.8721906102143196e-07,0.4996027426560165,3.523712561002053e-08,-2.119613377467478e-09,0.9976398197394708,187,10.00063,2.7576284245612022e-09,2.264950792436654e-09,0.8213400950844407,-1.3416407864998738,0.17971249487899976,0.5357499247315971,0.7855893759076381
30,0.4,0.8,simple,2.167446917110994e-07,0.49640635723302706,8.791654524174751e-09,,0.9938000853949571,185,10.00063,2.7576284245612022e-09,1.3170539749303027e-09,0.4776038581557174,-2.0124611797498106,0.04417134490844261,0.505584770043205,3.6891959072862597
30,0.4,0.8,linear,1.8932834167009486e-07,0.4997224660958212,3.3677459737709e-08,-2.014345518076171e-09,0.9974479691004716,185,10.00063,2.7576284245612022e-09,2.167158692084545e-09,0.7858777030228018,-1.3416407864998738,0.17971249487899976,0.43260688548923526,0.6712563525149791
30,0.4,0.9,simple,2.1881655929676025e-07,0.49717079713911827,7.988314760743616e-09,,0.9938729552521445,183,10.00063,2.7576284245612022e-09,1.2672159366333255e-09,0.4595310685611919,-2.0124611797498106,0.04417134490844261,0.5033739929965603,3.457557177937321
30,0.4,0.9,linear,1.9119875562859265e-07,0.49979828409593974,3.2317743214489534e-08,-1.924861060967899e-09,0.9972315077179287,183,10.00063,2.7576284245612022e-09,2.1673605209403287e-09,0.7859508923089238,-1.3416407864998738,0.17971249487899976,0.3155857561014431,0.43221465324315217
30,0.4,1.0,simple,2.2075747817446931e-07,0.4977439135621885,7.226630253472171e-09,,0.993907532311228,181,10.00063,2.7576284245612022e-09,1.3808973583539944e-09,0.5007554121704141,,,0.3840514374311974,2.6949589109669834
