scan,potential,current,time
,0.000000e+00,0.000000e+00,
,0.000000e+00,0.000000e+00,
,0.000000e+00,0.000000e+00,
,0.000000e+00,-2.348600e-07,
,0.000000e+00,-2.066760e-07,
,0.000000e+00,-1.878880e-07,
,0.000000e+00,-1.803720e-07,
,0.000000e+00,-1.690990e-07,
,0.000000e+00,-1.606440e-07,
,0.000000e+00,-1.574500e-07,
,0.000000e+00,-1.509680e-07,
,0.000000e+00,-1.454250e-07,
,0.000000e+00,-1.406340e-07,
,0.000000e+00,-1.364060e-07,
,0.000000e+00,-1.326491e-07,
,0.000000e+00,-1.291731e-07,
,0.000000e+00,-1.261669e-07,
,0.000000e+00,-1.234425e-07,
,0.000000e+00,-1.210000e-07,
,0.000000e+00,-1.186514e-07,
,0.000000e+00,-1.166786e-07,
,0.000000e+00,-1.147057e-07,
,0.000000e+00,-1.130147e-07,
,0.000000e+00,-1.114177e-07,
,0.000000e+00,-1.099146e-07,
0,0.000000e+00,-1.088812e-07,
0,-4.953850e-03,-1.533160e-07,
0,-9.907701e-03,-1.816870e-07,
0,-1.486155e-02,-2.071460e-07,
0,-1.981540e-02,-2.253710e-07,
0,-2.476925e-02,-2.474480e-07,
0,-2.972310e-02,-2.629490e-07,
0,-3.467696e-02,-2.849320e-07,
0,-3.963080e-02,-3.008080e-07,
0,-4.458466e-02,-3.238250e-07,
0,-4.953850e-02,-3.403590e-07,
0,-5.449236e-02,-3.649720e-07,
0,-5.944621e-02,-3.822580e-07,
0,-6.440006e-02,-4.082800e-07,
0,-6.935391e-02,-4.266940e-07,
0,-7.430775e-02,-4.535620e-07,
0,-7.926161e-02,-4.733840e-07,
0,-8.421546e-02,-5.006280e-07,
0,-8.916931e-02,-5.223290e-07,
0,-9.412316e-02,-5.495720e-07,
0,-9.907701e-02,-5.726830e-07,
0,-1.040309e-01,-5.999260e-07,
0,-1.089847e-01,-6.256670e-07,
0,-1.139386e-01,-6.521590e-07,
0,-1.188924e-01,-6.804370e-07,
0,-1.238463e-01,-7.063650e-07,
0,-1.288001e-01,-7.359570e-07,
0,-1.337540e-01,-7.621680e-07,
0,-1.387070e-01,-7.931690e-07,
0,-1.436610e-01,-8.189100e-07,
0,-1.486150e-01,-8.511330e-07,
0,-1.535690e-01,-8.769680e-07,
0,-1.585230e-01,-9.095660e-07,
0,-1.634770e-01,-9.355890e-07,
0,-1.684300e-01,-9.685630e-07,
0,-1.733840e-01,-9.944920e-07,
0,-1.783380e-01,-1.027936e-06,
0,-1.832920e-01,-1.053770e-06,
0,-1.882460e-01,-1.087402e-06,
0,-1.932000e-01,-1.112673e-06,
0,-1.981540e-01,-1.146117e-06,
0,-2.031070e-01,-1.171858e-06,
0,-2.080610e-01,-1.203987e-06,
0,-2.130150e-01,-1.230761e-06,
0,-2.179690e-01,-1.261669e-06,
0,-2.229230e-01,-1.289100e-06,
0,-2.278770e-01,-1.318035e-06,
0,-2.328300e-01,-1.347158e-06,
0,-2.377840e-01,-1.374120e-06,
0,-2.427380e-01,-1.403524e-06,
0,-2.476920e-01,-1.429265e-06,
0,-2.526460e-01,-1.459045e-06,
0,-2.576000e-01,-1.483471e-06,
0,-2.625540e-01,-1.513627e-06,
0,-2.675070e-01,-1.536643e-06,
0,-2.724610e-01,-1.566705e-06,
0,-2.774150e-01,-1.589440e-06,
0,-2.823690e-01,-1.619314e-06,
0,-2.873230e-01,-1.640169e-06,
0,-2.922770e-01,-1.670138e-06,
0,-2.972310e-01,-1.691369e-06,
0,-3.021840e-01,-1.720867e-06,
0,-2.972310e-01,-1.631620e-06,
0,-2.922770e-01,-1.566235e-06,
0,-2.873230e-01,-1.499253e-06,
0,-2.823690e-01,-1.445235e-06,
0,-2.774150e-01,-1.387272e-06,
0,-2.724610e-01,-1.338703e-06,
0,-2.675070e-01,-1.287879e-06,
0,-2.625540e-01,-1.242786e-06,
0,-2.576000e-01,-1.197223e-06,
0,-2.526460e-01,-1.154478e-06,
0,-2.476920e-01,-1.114270e-06,
0,-2.427380e-01,-1.072841e-06,
0,-2.377840e-01,-1.036391e-06,
0,-2.328300e-01,-9.968400e-07,
