scan,potential,current,time
,0.000000e+00,-1.895940e-07,
,0.000000e+00,-9.479726e-08,
,0.000000e+00,0.000000e+00,
,0.000000e+00,-4.885090e-07,
,0.000000e+00,-4.321420e-07,
,0.000000e+00,-3.945650e-07,
,0.000000e+00,-3.748360e-07,
,0.000000e+00,-3.466530e-07,
,0.000000e+00,-3.222280e-07,
,0.000000e+00,-3.091690e-07,
,0.000000e+00,-2.913200e-07,
,0.000000e+00,-2.755380e-07,
,0.000000e+00,-2.614460e-07,
,0.000000e+00,-2.489510e-07,
,0.000000e+00,-2.377720e-07,
,0.000000e+00,-2.275320e-07,
,0.000000e+00,-2.182320e-07,
,0.000000e+00,-2.097770e-07,
,0.000000e+00,-2.019790e-07,
,0.000000e+00,-1.948400e-07,
,0.000000e+00,-1.884510e-07,
,0.000000e+00,-1.823450e-07,
,0.000000e+00,-1.767080e-07,
,0.000000e+00,-1.714470e-07,
,0.000000e+00,-1.664680e-07,
0,0.000000e+00,-1.661870e-07,
0,-4.953850e-03,-2.159770e-07,
0,-9.907701e-03,-2.471660e-07,
0,-1.486155e-02,-2.709340e-07,
0,-1.981540e-02,-2.938570e-07,
0,-2.476925e-02,-3.172490e-07,
0,-2.972310e-02,-3.395130e-07,
0,-3.467696e-02,-3.657240e-07,
0,-3.963080e-02,-3.888340e-07,
0,-4.458466e-02,-4.179570e-07,
0,-4.953850e-02,-4.421940e-07,
0,-5.449236e-02,-4.733840e-07,
0,-5.944621e-02,-4.977150e-07,
0,-6.440006e-02,-5.300320e-07,
0,-6.935391e-02,-5.546450e-07,
0,-7.430775e-02,-5.868680e-07,
0,-7.926161e-02,-6.115760e-07,
0,-8.421546e-02,-6.428590e-07,
0,-8.916931e-02,-6.676600e-07,
0,-9.412316e-02,-6.977220e-07,
0,-9.907701e-02,-7.213960e-07,
0,-1.040309e-01,-7.494850e-07,
0,-1.089847e-01,-7.742870e-07,
0,-1.139386e-01,-7.998390e-07,
0,-1.188924e-01,-8.242650e-07,
0,-1.238463e-01,-8.474690e-07,
0,-1.288001e-01,-8.720830e-07,
0,-1.337540e-01,-8.928440e-07,
0,-1.387070e-01,-9.168000e-07,
0,-1.436610e-01,-9.358710e-07,
0,-1.486150e-01,-9.593570e-07,
0,-1.535690e-01,-9.757970e-07,
0,-1.585230e-01,-9.990950e-07,
0,-1.634770e-01,-1.014126e-06,
0,-1.684300e-01,-1.036767e-06,
0,-1.733840e-01,-1.050952e-06,
0,-1.783380e-01,-1.072371e-06,
0,-1.832920e-01,-1.086557e-06,
0,-1.882460e-01,-1.107131e-06,
0,-1.932000e-01,-1.120846e-06,
0,-1.981540e-01,-1.140856e-06,
0,-2.031070e-01,-1.156263e-06,
0,-2.080610e-01,-1.174864e-06,
0,-2.130150e-01,-1.191774e-06,
0,-2.179690e-01,-1.209436e-06,
0,-2.229230e-01,-1.227943e-06,
0,-2.278770e-01,-1.245228e-06,
0,-2.328300e-01,-1.265332e-06,
0,-2.377840e-01,-1.282524e-06,
0,-2.427380e-01,-1.304319e-06,
0,-2.476920e-01,-1.321041e-06,
0,-2.526460e-01,-1.344527e-06,
0,-2.576000e-01,-1.361437e-06,
0,-2.625540e-01,-1.386426e-06,
0,-2.675070e-01,-1.403806e-06,
0,-2.724610e-01,-1.429923e-06,
0,-2.774150e-01,-1.448336e-06,
0,-2.823690e-01,-1.475110e-06,
0,-2.873230e-01,-1.493992e-06,
0,-2.922770e-01,-1.521142e-06,
0,-2.972310e-01,-1.542655e-06,
0,-3.021840e-01,-1.569523e-06,
0,-2.972310e-01,-1.428795e-06,
0,-2.922770e-01,-1.329308e-06,
0,-2.873230e-01,-1.246168e-06,
0,-2.823690e-01,-1.175334e-06,
0,-2.774150e-01,-1.112767e-06,
0,-2.724610e-01,-1.054616e-06,
0,-2.675070e-01,-1.004262e-06,
0,-2.625540e-01,-9.543780e-07,
0,-2.576000e-01,-9.123840e-07,
0,-2.526460e-01,-8.673850e-07,
0,-2.476920e-01,-8.315930e-07,
0,-2.427380e-01,-7.904450e-07,
0,-2.377840e-01,-7.588800e-07,
0,-2.328300e-01,-7.204570e-07,
0,-2.278770e-01,-6.917100e-07,
0,-2.229230e-01,-6.562930e-07,
0,-2.179690e-01,-6.293310e-07,
0,-2.130150e-01,-5.964510e-07,
0,-2.080610e-01,-5.707100e-07,
0,-2.031070e-01,-5.402720e-07,
0,-1.981540e-01,-5.150010e-07,
0,-1.932000e-01,-4.870060e-07,
0,-1.882460e-01,-4.618290e-07,
0,-1.832920e-01,-4.358060e-07,
0,-1.783380e-01,-4.102530e-07,
0,-1.733840e-01,-3.864850e-07,
0,-1.684300e-01,-3.605570e-07,
0,-1.634770e-01,-3.385740e-07,
0,-1.585230e-01,-3.124580e-07,
0,-1.535690e-01,-2.921660e-07,
0,-1.486150e-01,-2.658610e-07,
0,-1.436610e-01,-2.466970e-07,
0,-1.387070e-01,-2.202040e-07,
0,-1.337540e-01,-2.020730e-07,
0,-1.288001e-01,-1.762390e-07,
0,-1.238463e-01,-1.583890e-07,
0,-1.188924e-01,-1.335885e-07,
0,-1.139386e-01,-1.159270e-07,
0,-1.089847e-01,-9.225310e-08,
0,-1.040309e-01,-7.440372e-08,
0,-9.907701e-02,-5.242080e-08,
0,-9.412316e-02,-3.504115e-08,
0,-8.916931e-02,-1.437345e-08,
0,-8.421546e-02,4.509316e-09,
0,-7.926161e-02,2.264053e-08,
0,-7.430775e-02,4.218090e-08,
0,-6.935391e-02,5.852717e-08,
0,-6.440006e-02,7.816149e-08,
0,-5.944621e-02,9.319254e-08,
0,-5.449236e-02,1.128268e-07,
0,-4.953850e-02,1.262609e-07,
0,-4.458466e-02,1.464580e-07,
0,-3.963080e-02,1.587650e-07,
0,-3.467696e-02,1.783990e-07,
0,-2.972310e-02,1.899540e-07,
0,-2.476925e-02,2.093070e-07,
0,-1.981540e-02,2.202980e-07,
0,-1.486155e-02,2.389930e-07,
0,-9.907701e-03,2.504540e-07,
0,-4.953850e-03,2.676460e-07,
0,0.000000e+00,2.792950e-07,
0,4.953850e-03,2.952660e-07,
0,9.907701e-03,3.083240e-07,
0,1.486155e-02,3.227910e-07,
0,1.981540e-02,3.368830e-07,
0,2.476925e-02,3.500350e-07,
0,2.972310e-02,3.651600e-07,
0,3.467696e-02,3.774670e-07,
0,3.963080e-02,3.933430e-07,
0,4.458466e-02,4.051800e-07,
0,4.953850e-02,4.230300e-07,
0,5.449236e-02,4.345850e-07,
0,5.944621e-02,4.534680e-07,
0,6.440006e-02,4.655860e-07,
0,6.935391e-02,4.863480e-07,
0,7.430775e-02,4.996880e-07,
0,7.926161e-02,5.224230e-07,
0,8.421546e-02,5.385810e-07,
0,8.916931e-02,5.633820e-07,
0,9.412316e-02,5.823590e-07,
0,9.907701e-02,6.102600e-07,
0,1.040309e-01,6.357190e-07,
0,1.089847e-01,6.665330e-07,
0,1.139386e-01,6.982860e-07,
0,1.188924e-01,7.334210e-07,
0,1.238463e-01,7.721260e-07,
0,1.288001e-01,8.119580e-07,
0,1.337540e-01,8.579910e-07,
0,1.387070e-01,9.037420e-07,
0,1.436610e-01,9.571020e-07,
0,1.486150e-01,1.008114e-06,
0,1.535690e-01,1.068144e-06,
0,1.585230e-01,1.124510e-06,
0,1.634770e-01,1.191211e-06,
0,1.684300e-01,1.252180e-06,
0,1.733840e-01,1.323954e-06,
0,1.783380e-01,1.389245e-06,
0,1.832920e-01,1.464306e-06,
0,1.882460e-01,1.533637e-06,
0,1.932000e-01,1.610483e-06,
0,1.981540e-01,1.682726e-06,
0,2.031070e-01,1.759572e-06,
0,2.080610e-01,1.833600e-06,
0,2.130150e-01,1.908756e-06,
0,2.179690e-01,1.982783e-06,
0,2.229230e-01,2.055402e-06,
0,2.278770e-01,2.127551e-06,
0,2.328300e-01,2.195473e-06,
0,2.377840e-01,2.264334e-06,
0,2.427380e-01,2.325773e-06,
0,2.476920e-01,2.388246e-06,
0,2.526460e-01,2.441418e-06,
0,2.576000e-01,2.496376e-06,
0,2.625540e-01,2.546824e-06,
0,2.675070e-01,2.590978e-06,
0,2.724610e-01,2.621040e-06,
0,2.774150e-01,2.652981e-06,
0,2.823690e-01,2.668012e-06,
0,2.873230e-01,2.685861e-06,
0,2.922770e-01,2.689619e-06,
0,2.972310e-01,2.691498e-06,
0,3.021840e-01,2.682103e-06,
0,2.972310e-01,2.444425e-06,
0,2.922770e-01,2.252779e-06,
0,2.873230e-01,2.089316e-06,
0,2.823690e-01,1.941824e-06,
0,2.774150e-01,1.810302e-06,
0,2.724610e-01,1.688175e-06,
0,2.675070e-01,1.569805e-06,
0,2.625540e-01,1.460830e-06,
0,2.576000e-01,1.353734e-06,
0,2.526460e-01,1.254153e-06,
0,2.476920e-01,1.149875e-06,
0,2.427380e-01,1.054052e-06,
0,2.377840e-01,9.563500e-07,
0,2.328300e-01,8.547030e-07,
0,2.278770e-01,7.553100e-07,
0,2.229230e-01,6.645600e-07,
0,2.179690e-01,5.662940e-07,
0,2.130150e-01,4.752630e-07,
0,2.080610e-01,3.782180e-07,
0,2.031070e-01,2.869050e-07,
0,1.981540e-01,1.915520e-07,
0,1.932000e-01,9.995651e-08,
0,1.882460e-01,6.576086e-09,
0,1.832920e-01,-8.454968e-08,
0,1.783380e-01,-1.748290e-07,
0,1.733840e-01,-2.646400e-07,
0,1.684300e-01,-3.510690e-07,
0,1.634770e-01,-4.382490e-07,
0,1.585230e-01,-5.199800e-07,
0,1.535690e-01,-6.035900e-07,
0,1.486150e-01,-6.785580e-07,
0,1.436610e-01,-7.568130e-07,
0,1.387070e-01,-8.239830e-07,
0,1.337540e-01,-8.942530e-07,
0,1.288001e-01,-9.515590e-07,
0,1.238463e-01,-1.011120e-06,
0,1.188924e-01,-1.057152e-06,
0,1.139386e-01,-1.104030e-06,
0,1.089847e-01,-1.136911e-06,
0,1.040309e-01,-1.168288e-06,
0,9.907701e-02,-1.186795e-06,
0,9.412316e-02,-1.202108e-06,
0,8.916931e-02,-1.204832e-06,
0,8.421546e-02,-1.204363e-06,
0,7.926161e-02,-1.196190e-06,
0,7.430775e-02,-1.182756e-06,
0,6.935391e-02,-1.166127e-06,
0,6.440006e-02,-1.145084e-06,
0,5.944621e-02,-1.125450e-06,
0,5.449236e-02,-1.102340e-06,
0,4.953850e-02,-1.084490e-06,
0,4.458466e-02,-1.062695e-06,
0,3.963080e-02,-1.049073e-06,
0,3.467696e-02,-1.030472e-06,
0,2.972310e-02,-1.021266e-06,
0,2.476925e-02,-1.006704e-06,
0,1.981540e-02,-1.002007e-06,
0,1.486155e-02,-9.913910e-07,
0,9.907701e-03,-9.900760e-07,
0,4.953850e-03,-9.834060e-07,
1,0.000000e+00,-9.844400e-07,
1,-4.953850e-03,-9.809640e-07,
1,-9.907701e-03,-9.836880e-07,
1,-1.486155e-02,-9.842520e-07,
1,-1.981540e-02,-9.875400e-07,
1,-2.476925e-02,-9.906400e-07,
1,-2.972310e-02,-9.947730e-07,
1,-3.467696e-02,-1.000410e-06,
1,-3.963080e-02,-1.004450e-06,
1,-4.458466e-02,-1.011965e-06,
1,-4.953850e-02,-1.016287e-06,
1,-5.449236e-02,-1.025587e-06,
1,-5.944621e-02,-1.029251e-06,
1,-6.440006e-02,-1.039867e-06,
1,-6.935391e-02,-1.043342e-06,
1,-7.430775e-02,-1.054428e-06,
1,-7.926161e-02,-1.057810e-06,
1,-8.421546e-02,-1.068989e-06,
