Ehalf,Ehalf_err,Ep,abs_skew,branch,dataset,expon,ip,ip_ratio,no_blank,order,peak_over_noise,r2,redchi,sample,scan,sd_height,sigma,skew
0.19567708525387106,0.0056770852538710614,0.297231,11.688956632811141,anodic,ca115_T,9.580109261808467,1.2185448257891544e-07,3.231321343823351,False,0.4,5.69998477398651,0.7515458887225013,0.0008622586956658659,98,2,0.13594646907084687,1.2692404900428302,11.688956632811141
0.19567708525387106,0.0056770852538710614,0.09412317050774212,42.633397739761676,cathodic,ca115_T,997.6209391868157,-3.9375099039780016e-07,3.231321343823351,False,0.4,6.772380651078121,0.9785398229358535,0.00033381997360606476,98,2,0.3561213990728186,28.44228745676996,42.633397739761676
,,0.09412316362508895,45.00183097066929,cathodic,ca115_T,998.6035035342796,-4.0910203417331564e-07,,False,0.45,6.103583761060223,0.9760366880059962,0.0003965630125770923,98,2,0.36477568561222007,28.258565757679904,45.00183097066929
,,0.10403094893354523,42.87084413123512,cathodic,ca115_T,992.3550505460045,-4.7483160293050123e-07,,False,0.5,5.558129941653044,0.9614892100306381,0.0007867654340129329,98,2,0.4085060640236409,29.447282117230255,42.87084413123512
,,0.10403094561731241,44.03639623545132,cathodic,ca115_T,992.4063871952488,-4.89178036067398e-07,,False,0.525,5.256013546445211,0.9584751179833222,0.000889089425049544,98,2,0.4165515894171521,29.449792890173747,44.03639623545132
0.1907230504253743,0.0007230504253742942,0.2873229274439245,68.64016746803509,anodic,ca115_T,871.2107295525251,1.0665904869884063e-07,3.59655743165261,False,0.4,6.708769189422034,0.6752264064852804,0.0014073256061619634,99,0,0.1259614051256632,13.532326599211837,68.64016746803509
0.1907230504253743,0.0007230504253742942,0.09412317340682408,42.92356766825719,cathodic,ca115_T,996.561740601454,-3.836053942508129e-07,3.59655743165261,False,0.4,8.684137509041923,0.9729382053842389,0.0004001148200681642,99,0,0.34801094801912835,28.19212676923683,42.92356766825719
0.19567695281503328,0.005676952815033276,0.28732296544356006,63.19119979335801,anodic,ca115_T,738.9248442631243,1.180856292476625e-07,3.7300415319318168,False,0.45,6.028140705026681,0.6401073694482258,0.0019707736666104993,99,0,0.13950773156958454,12.919824102900476,63.19119979335801
0.19567695281503328,0.005676952815033276,0.10403094018650647,40.251336789918014,cathodic,ca115_T,975.8265133779367,-4.404643014180836e-07,3.7300415319318168,False,0.45,8.061160482228946,0.9588563756015112,0.000748261640597516,99,0,0.38636608154448493,29.17448038898593,40.251336789918014
0.1907212781991008,0.000721278199100811,0.2774116382635348,55.51271447591421,anodic,ca115_T,837.3413945063779,1.3027980648935736e-07,3.5734992454780348,False,0.5,5.2647543014973905,0.596038539217461,0.0028758955553363024,99,0,0.15337835542072784,14.165118240350896,55.51271447591421
0.1907212781991008,0.000721278199100811,0.1040309181346668,42.64016684062858,cathodic,ca115_T,984.1922879573283,-4.655547901907429e-07,3.5734992454780348,False,0.5,6.792053305181323,0.9516515041548722,0.0009606591214827818,99,0,0.40071507697334624,29.29239311674653,42.64016684062858
,,0.10403093147642598,43.82274112654454,cathodic,ca115_T,985.947244092397,-4.781261145668571e-07,,False,0.525,6.367889238310102,0.9473779971637107,0.001091939064652568,99,0,0.4074840586327176,29.293264442973104,43.82274112654454
,,0.10403091912432622,45.09326329104488,cathodic,ca115_T,990.2619667455585,-4.904936830673333e-07,,False,0.55,6.023511606612115,0.9425962171959018,0.0012434481053178127,99,0,0.41397097813439404,29.317645281840775,45.09326329104488
,,0.11393862830524873,40.3870783402167,cathodic,ca115_T,964.8415467023303,-5.16783680014098e-07,,False,0.575,5.5858810617335735,0.9374032956300367,0.0014115448046480511,99,0,0.429420246807789,29.322154514041113,40.3870783402167
,,0.1139386110656979,41.62671638038455,cathodic,ca115_T,971.3850081776136,-5.337958210612903e-07,,False,0.6,5.490429262555719,0.9323295728698762,0.0016046759019269939,99,0,0.438422794591113,29.47461075593229,41.62671638038455
0.1932001643103051,0.0032001643103050925,0.297231,11.018463896490516,anodic,ca115_T,8.731348237958587,1.1417675436953772e-07,3.2136587742137035,False,0.4,23.877493833834684,0.9539532221584341,0.00011475187547868923,99,1,0.12874256439140785,1.160484379643235,11.018463896490516
0.1932001643103051,0.0032001643103050925,0.08916932862061018,47.59123633680474,cathodic,ca115_T,986.2480118566368,-3.669251284909077e-07,3.2136587742137035,False,0.4,9.364074219531977,0.9709260654457046,0.0004148162922354055,99,1,0.33708403489974226,27.119771507486142,47.59123633680474
0.19072316634434375,0.0007231663443437453,0.2922769999232838,10.561592922956947,anodic,ca115_T,14.566219038932287,1.1939444832598698e-07,3.1657521316921535,False,0.45,21.016448011728013,0.9440614920006946,0.00017535413831888552,99,1,0.13836673231113633,1.6876501820231518,10.561592922956947
0.19072316634434375,0.0007231663443437453,0.08916933276540367,50.13225786672979,cathodic,ca115_T,987.2706162571617,-3.77973229300202e-07,3.1657521316921535,False,0.45,8.12213072310884,0.9659823101494475,0.0005147312813117138,99,1,0.34358916507535436,26.861937533470616,50.13225786672979
