scan,potential,current,time
,0.000000e+00,-2.843910e-07,
,0.000000e+00,-1.895940e-07,
,0.000000e+00,-1.895940e-07,
,0.000000e+00,-5.260860e-07,
,0.000000e+00,-4.791140e-07,
,0.000000e+00,-4.509310e-07,
,0.000000e+00,-4.265060e-07,
,0.000000e+00,-4.011410e-07,
,0.000000e+00,-3.804730e-07,
,0.000000e+00,-3.676030e-07,
,0.000000e+00,-3.507870e-07,
,0.000000e+00,-3.359440e-07,
,0.000000e+00,-3.227910e-07,
,0.000000e+00,-3.109540e-07,
,0.000000e+00,-3.000570e-07,
,0.000000e+00,-2.903810e-07,
,0.000000e+00,-2.814560e-07,
,0.000000e+00,-2.732830e-07,
,0.000000e+00,-2.658610e-07,
,0.000000e+00,-2.588150e-07,
,0.000000e+00,-2.523330e-07,
,0.000000e+00,-2.464150e-07,
,0.000000e+00,-2.408720e-07,
,0.000000e+00,-2.356110e-07,
,0.000000e+00,-2.308200e-07,
0,0.000000e+00,-2.301630e-07,
0,-4.953850e-03,-2.851200e-07,
0,-9.907701e-03,-3.211000e-07,
0,-1.486155e-02,-3.415800e-07,
0,-1.981540e-02,-3.688240e-07,
0,-2.476925e-02,-3.842310e-07,
0,-2.972310e-02,-4.110050e-07,
0,-3.467696e-02,-4.260360e-07,
0,-3.963080e-02,-4.548770e-07,
0,-4.458466e-02,-4.713170e-07,
0,-4.953850e-02,-5.020370e-07,
0,-5.449236e-02,-5.216710e-07,
0,-5.944621e-02,-5.538000e-07,
0,-6.440006e-02,-5.774740e-07,
0,-6.935391e-02,-6.112000e-07,
0,-7.430775e-02,-6.398530e-07,
0,-7.926161e-02,-6.748000e-07,
0,-8.421546e-02,-7.090890e-07,
0,-8.916931e-02,-7.454460e-07,
0,-9.412316e-02,-7.854660e-07,
0,-9.907701e-02,-8.224800e-07,
0,-1.040309e-01,-8.683250e-07,
0,-1.089847e-01,-9.078750e-07,
0,-1.139386e-01,-9.586990e-07,
0,-1.188924e-01,-1.000034e-06,
0,-1.238463e-01,-1.055086e-06,
0,-1.288001e-01,-1.098582e-06,
0,-1.337540e-01,-1.156639e-06,
0,-1.387070e-01,-1.202766e-06,
0,-1.436610e-01,-1.262984e-06,
0,-1.486150e-01,-1.312023e-06,
0,-1.535690e-01,-1.372617e-06,
0,-1.585230e-01,-1.424849e-06,
0,-1.634770e-01,-1.485537e-06,
0,-1.684300e-01,-1.540871e-06,
0,-1.733840e-01,-1.600525e-06,
0,-1.783380e-01,-1.659334e-06,
0,-1.832920e-01,-1.718143e-06,
0,-1.882460e-01,-1.779582e-06,
0,-1.932000e-01,-1.836325e-06,
0,-1.981540e-01,-1.900864e-06,
0,-2.031070e-01,-1.956667e-06,
0,-2.080610e-01,-2.023367e-06,
0,-2.130150e-01,-2.078231e-06,
0,-2.179690e-01,-2.146340e-06,
0,-2.229230e-01,-2.201110e-06,
0,-2.278770e-01,-2.269501e-06,
0,-2.328300e-01,-2.324552e-06,
0,-2.377840e-01,-2.393037e-06,
0,-2.427380e-01,-2.449310e-06,
0,-2.476920e-01,-2.516292e-06,
0,-2.526460e-01,-2.567491e-06,
0,-2.576000e-01,-2.632313e-06,
0,-2.625540e-01,-2.693377e-06,
0,-2.675070e-01,-2.757259e-06,
0,-2.724610e-01,-2.820201e-06,
0,-2.774150e-01,-2.880325e-06,
0,-2.823690e-01,-2.946086e-06,
0,-2.873230e-01,-3.003392e-06,
0,-2.922770e-01,-3.071032e-06,
0,-2.972310e-01,-3.127398e-06,
0,-3.021840e-01,-3.196917e-06,
0,-2.972310e-01,-3.039091e-06,
0,-2.922770e-01,-2.918842e-06,
0,-2.873230e-01,-2.795776e-06,
0,-2.823690e-01,-2.696195e-06,
0,-2.774150e-01,-2.585341e-06,
0,-2.724610e-01,-2.494215e-06,
0,-2.675070e-01,-2.396513e-06,
0,-2.625540e-01,-2.311963e-06,
0,-2.576000e-01,-2.222717e-06,
0,-2.526460e-01,-2.141925e-06,
0,-2.476920e-01,-2.060193e-06,
0,-2.427380e-01,-1.985978e-06,
0,-2.377840e-01,-1.910822e-06,
0,-2.328300e-01,-1.836606e-06,
0,-2.278770e-01,-1.769906e-06,
0,-2.229230e-01,-1.696630e-06,
0,-2.179690e-01,-1.632748e-06,
0,-2.130150e-01,-1.561350e-06,
0,-2.080610e-01,-1.503105e-06,
0,-2.031070e-01,-1.434526e-06,
0,-1.981540e-01,-1.379099e-06,
0,-1.932000e-01,-1.311459e-06,
0,-1.882460e-01,-1.256971e-06,
0,-1.832920e-01,-1.192150e-06,
0,-1.783380e-01,-1.140481e-06,
0,-1.733840e-01,-1.078478e-06,
0,-1.684300e-01,-1.032915e-06,
0,-1.634770e-01,-9.742000e-07,
0,-1.585230e-01,-9.221550e-07,
0,-1.535690e-01,-8.671970e-07,
0,-1.486150e-01,-8.145890e-07,
0,-1.436610e-01,-7.641410e-07,
0,-1.387070e-01,-7.109680e-07,
0,-1.337540e-01,-6.647480e-07,
0,-1.288001e-01,-6.120450e-07,
0,-1.238463e-01,-5.701460e-07,
0,-1.188924e-01,-5.181950e-07,
0,-1.139386e-01,-4.801480e-07,
0,-1.089847e-01,-4.304510e-07,
0,-1.040309e-01,-3.962560e-07,
0,-9.907701e-02,-3.492840e-07,
0,-9.412316e-02,-3.189400e-07,
0,-8.916931e-02,-2.757250e-07,
0,-8.421546e-02,-2.465090e-07,
0,-7.926161e-02,-2.084610e-07,
0,-7.430775e-02,-1.809360e-07,
0,-6.935391e-02,-1.481490e-07,
0,-6.440006e-02,-1.217515e-07,
0,-5.944621e-02,-9.431986e-08,
0,-5.449236e-02,-6.848524e-08,
0,-4.953850e-02,-4.593866e-08,
0,-4.458466e-02,-2.019798e-08,
0,-3.963080e-02,-2.536490e-09,
0,-3.467696e-02,2.264053e-08,
0,-2.972310e-02,3.663820e-08,
0,-2.476925e-02,6.125155e-08,
0,-1.981540e-02,7.243090e-08,
0,-1.486155e-02,9.685636e-08,
0,-9.907701e-03,1.058750e-07,
0,-4.953850e-03,1.288913e-07,
0,0.000000e+00,1.374400e-07,
0,4.953850e-03,1.585770e-07,
0,9.907701e-03,1.676900e-07,
0,1.486155e-02,1.867600e-07,
0,1.981540e-02,1.972820e-07,
0,2.476925e-02,2.134400e-07,
0,2.972310e-02,2.261230e-07,
0,3.467696e-02,2.401210e-07,
0,3.963080e-02,2.550580e-07,
0,4.458466e-02,2.670830e-07,
0,4.953850e-02,2.848380e-07,
0,5.449236e-02,2.953600e-07,
0,5.944621e-02,3.156520e-07,
0,6.440006e-02,3.259860e-07,
0,6.935391e-02,3.490960e-07,
0,7.430775e-02,3.600870e-07,
0,7.926161e-02,3.862040e-07,
0,8.421546e-02,3.994500e-07,
0,8.916931e-02,4.284780e-07,
0,9.412316e-02,4.449190e-07,
0,9.907701e-02,4.768600e-07,
0,1.040309e-01,5.001580e-07,
0,1.089847e-01,5.348230e-07,
0,1.139386e-01,5.658250e-07,
0,1.188924e-01,6.035900e-07,
0,1.238463e-01,6.426710e-07,
0,1.288001e-01,6.843820e-07,
0,1.337540e-01,7.322000e-07,
0,1.387070e-01,7.785140e-07,
0,1.436610e-01,8.352560e-07,
0,1.486150e-01,8.857040e-07,
0,1.535690e-01,9.496800e-07,
0,1.585230e-01,1.004826e-06,
0,1.634770e-01,1.075847e-06,
0,1.684300e-01,1.135126e-06,
0,1.733840e-01,1.211033e-06,
0,1.783380e-01,1.274821e-06,
0,1.832920e-01,1.353546e-06,
0,1.882460e-01,1.421655e-06,
0,1.932000e-01,1.501414e-06,
0,1.981540e-01,1.572812e-06,
0,2.031070e-01,1.651443e-06,
0,2.080610e-01,1.725565e-06,
0,2.130150e-01,1.801190e-06,
0,2.179690e-01,1.876533e-06,
0,2.229230e-01,1.947930e-06,
0,2.278770e-01,2.022146e-06,
0,2.328300e-01,2.087907e-06,
0,2.377840e-01,2.159586e-06,
0,2.427380e-01,2.217926e-06,
0,2.476920e-01,2.283780e-06,
