scan,potential,current,time
,0.000000e+00,3.791890e-07,
,0.000000e+00,6.635800e-07,
,0.000000e+00,6.635800e-07,
,0.000000e+00,-1.878880e-07,
,0.000000e+00,-1.784930e-07,
,0.000000e+00,-1.690990e-07,
,0.000000e+00,-1.794330e-07,
,0.000000e+00,-1.756750e-07,
,0.000000e+00,-1.700380e-07,
,0.000000e+00,-1.773660e-07,
,0.000000e+00,-1.743600e-07,
,0.000000e+00,-1.716350e-07,
,0.000000e+00,-1.692870e-07,
,0.000000e+00,-1.672200e-07,
,0.000000e+00,-1.651530e-07,
,0.000000e+00,-1.633680e-07,
,0.000000e+00,-1.617710e-07,
,0.000000e+00,-1.602680e-07,
,0.000000e+00,-1.589530e-07,
,0.000000e+00,-1.576380e-07,
,0.000000e+00,-1.565100e-07,
,0.000000e+00,-1.553830e-07,
,0.000000e+00,-1.543500e-07,
,0.000000e+00,-1.534100e-07,
,0.000000e+00,-1.525650e-07,
0,0.000000e+00,-1.519070e-07,
0,-4.953850e-03,-1.916450e-07,
0,-9.907701e-03,-2.189830e-07,
0,-1.486155e-02,-2.410600e-07,
0,-1.981540e-02,-2.674580e-07,
0,-2.476925e-02,-2.880320e-07,
0,-2.972310e-02,-3.170610e-07,
0,-3.467696e-02,-3.388560e-07,
0,-3.963080e-02,-3.711730e-07,
0,-4.458466e-02,-3.948460e-07,
0,-4.953850e-02,-4.305450e-07,
0,-5.449236e-02,-4.573190e-07,
0,-5.944621e-02,-4.950850e-07,
0,-6.440006e-02,-5.253350e-07,
0,-6.935391e-02,-5.655430e-07,
0,-7.430775e-02,-5.992690e-07,
0,-7.926161e-02,-6.406040e-07,
0,-8.421546e-02,-6.786520e-07,
0,-8.916931e-02,-7.211140e-07,
0,-9.412316e-02,-7.632950e-07,
0,-9.907701e-02,-8.053820e-07,
0,-1.040309e-01,-8.514150e-07,
0,-1.089847e-01,-8.947230e-07,
0,-1.139386e-01,-9.439500e-07,
0,-1.188924e-01,-9.870700e-07,
0,-1.238463e-01,-1.039021e-06,
0,-1.288001e-01,-1.082705e-06,
0,-1.337540e-01,-1.136159e-06,
0,-1.387070e-01,-1.179562e-06,
0,-1.436610e-01,-1.234049e-06,
0,-1.486150e-01,-1.278109e-06,
0,-1.535690e-01,-1.331375e-06,
0,-1.585230e-01,-1.375341e-06,
0,-1.634770e-01,-1.427198e-06,
0,-1.684300e-01,-1.471352e-06,
0,-1.733840e-01,-1.520297e-06,
0,-1.783380e-01,-1.564169e-06,
0,-1.832920e-01,-1.609450e-06,
0,-1.882460e-01,-1.652570e-06,
0,-1.932000e-01,-1.692778e-06,
0,-1.981540e-01,-1.734865e-06,
0,-2.031070e-01,-1.770846e-06,
0,-2.080610e-01,-1.810866e-06,
0,-2.130150e-01,-1.841585e-06,
0,-2.179690e-01,-1.878693e-06,
0,-2.229230e-01,-1.904716e-06,
0,-2.278770e-01,-1.938442e-06,
0,-2.328300e-01,-1.959673e-06,
0,-2.377840e-01,-1.989453e-06,
0,-2.427380e-01,-2.006739e-06,
0,-2.476920e-01,-2.031634e-06,
0,-2.526460e-01,-2.045444e-06,
0,-2.576000e-01,-2.065360e-06,
0,-2.625540e-01,-2.076727e-06,
0,-2.675070e-01,-2.091853e-06,
0,-2.724610e-01,-2.101717e-06,
0,-2.774150e-01,-2.111769e-06,
0,-2.823690e-01,-2.120224e-06,
0,-2.873230e-01,-2.125578e-06,
0,-2.922770e-01,-2.134033e-06,
0,-2.972310e-01,-2.136288e-06,
0,-3.021840e-01,-2.144649e-06,
0,-2.972310e-01,-2.001196e-06,
0,-2.922770e-01,-1.900207e-06,
0,-2.873230e-01,-1.805981e-06,
0,-2.823690e-01,-1.734771e-06,
0,-2.774150e-01,-1.660461e-06,
0,-2.724610e-01,-1.603249e-06,
0,-2.675070e-01,-1.541340e-06,
0,-2.625540e-01,-1.493617e-06,
0,-2.576000e-01,-1.440444e-06,
0,-2.526460e-01,-1.397700e-06,
0,-2.476920e-01,-1.351291e-06,
0,-2.427380e-01,-1.311553e-06,
0,-2.377840e-01,-1.270499e-06,
0,-2.328300e-01,-1.231982e-06,
0,-2.278770e-01,-1.195438e-06,
0,-2.229230e-01,-1.157485e-06,
0,-2.179690e-01,-1.124135e-06,
0,-2.130150e-01,-1.086181e-06,
0,-2.080610e-01,-1.055649e-06,
0,-2.031070e-01,-1.016944e-06,
0,-1.981540e-01,-9.883850e-07,
0,-1.932000e-01,-9.499620e-07,
0,-1.882460e-01,-9.223430e-07,
0,-1.832920e-01,-8.841070e-07,
0,-1.783380e-01,-8.563940e-07,
0,-1.733840e-01,-8.189100e-07,
0,-1.684300e-01,-7.907270e-07,
0,-1.634770e-01,-7.546520e-07,
0,-1.585230e-01,-7.257180e-07,
0,-1.535690e-01,-6.912400e-07,
0,-1.486150e-01,-6.611780e-07,
0,-1.436610e-01,-6.290490e-07,
0,-1.387070e-01,-5.974840e-07,
0,-1.337540e-01,-5.680790e-07,
0,-1.288001e-01,-5.357630e-07,
0,-1.238463e-01,-5.088010e-07,
0,-1.188924e-01,-4.758260e-07,
0,-1.139386e-01,-4.513070e-07,
0,-1.089847e-01,-4.183330e-07,
0,-1.040309e-01,-3.955980e-07,
0,-9.907701e-02,-3.632810e-07,
0,-9.412316e-02,-3.429890e-07,
0,-8.916931e-02,-3.116120e-07,
0,-8.421546e-02,-2.913200e-07,
0,-7.926161e-02,-2.621970e-07,
0,-7.430775e-02,-2.423750e-07,
0,-6.935391e-02,-2.156950e-07,
0,-6.440006e-02,-1.956850e-07,
0,-5.944621e-02,-1.719170e-07,
0,-5.449236e-02,-1.517190e-07,
0,-4.953850e-02,-1.307702e-07,
0,-4.458466e-02,-1.096328e-07,
0,-3.963080e-02,-9.168944e-08,
0,-3.467696e-02,-7.008230e-08,
0,-2.972310e-02,-5.505124e-08,
0,-2.476925e-02,-3.306832e-08,
0,-1.981540e-02,-2.038587e-08,
0,-1.486155e-02,1.503105e-09,
0,-9.907701e-03,1.240062e-08,
0,-4.953850e-03,3.391382e-08,
0,0.000000e+00,4.340217e-08,
0,4.953850e-03,6.360015e-08,
0,9.907701e-03,7.299456e-08,
0,1.486155e-02,9.140760e-08,
0,1.981540e-02,1.010838e-07,
0,2.476925e-02,1.170543e-07,
0,2.972310e-02,1.273882e-07,
0,3.467696e-02,1.411040e-07,
0,3.963080e-02,1.525650e-07,
0,4.458466e-02,1.635560e-07,
0,4.953850e-02,1.760510e-07,
0,5.449236e-02,1.846000e-07,
0,5.944621e-02,1.980340e-07,
0,6.440006e-02,2.044220e-07,
0,6.935391e-02,2.186070e-07,
0,7.430775e-02,2.233050e-07,
0,7.926161e-02,2.377720e-07,
0,8.421546e-02,2.415300e-07,
0,8.916931e-02,2.558090e-07,
0,9.412316e-02,2.587220e-07,
0,9.907701e-02,2.725310e-07,
0,1.040309e-01,2.762890e-07,
0,1.089847e-01,2.885020e-07,
0,1.139386e-01,2.934810e-07,
0,1.188924e-01,3.040030e-07,
0,1.238463e-01,3.102970e-07,
0,1.288001e-01,3.189400e-07,
0,1.337540e-01,3.269250e-07,
0,1.387070e-01,3.338770e-07,
0,1.436610e-01,3.436470e-07,
0,1.486150e-01,3.488140e-07,
0,1.535690e-01,3.600870e-07,
0,1.585230e-01,3.637510e-07,
0,1.634770e-01,3.762460e-07,
0,1.684300e-01,3.790640e-07,
0,1.733840e-01,3.921220e-07,
0,1.783380e-01,3.946590e-07,
0,1.832920e-01,4.081870e-07,
0,1.882460e-01,4.110990e-07,
0,1.932000e-01,4.240630e-07,
0,1.981540e-01,4.280090e-07,
0,2.031070e-01,4.398460e-07,
0,2.080610e-01,4.453880e-07,
0,2.130150e-01,4.560040e-07,
0,2.179690e-01,4.636140e-07,
0,2.229230e-01,4.725380e-07,
0,2.278770e-01,4.819330e-07,
0,2.328300e-01,4.895420e-07,
0,2.377840e-01,5.010030e-07,
0,2.427380e-01,5.073920e-07,
0,2.476920e-01,5.204500e-07,
0,2.526460e-01,5.258050e-07,
0,2.576000e-01,5.399900e-07,
0,2.625540e-01,5.445930e-07,
0,2.675070e-01,5.600940e-07,
0,2.724610e-01,5.648850e-07,
0,2.774150e-01,5.800100e-07,
0,2.823690e-01,5.847080e-07,
0,2.873230e-01,5.997390e-07,
0,2.922770e-01,6.064090e-07,
0,2.972310e-01,6.203120e-07,
0,3.021840e-01,6.286730e-07,
0,2.972310e-01,5.117130e-07,
0,2.922770e-01,4.307330e-07,
0,2.873230e-01,3.675090e-07,
0,2.823690e-01,3.161210e-07,
0,2.774150e-01,2.710280e-07,
0,2.724610e-01,2.355170e-07,
0,2.675070e-01,1.994430e-07,
0,2.625540e-01,1.746420e-07,
0,2.576000e-01,1.451430e-07,
0,2.526460e-01,1.272942e-07,
0,2.476920e-01,1.020233e-07,
0,2.427380e-01,8.934083e-08,
0,2.377840e-01,6.763974e-08,
0,2.328300e-01,5.749378e-08,
0,2.278770e-01,3.908074e-08,
0,2.229230e-01,3.071972e-08,
0,2.179690e-01,1.540683e-08,
0,2.130150e-01,7.139751e-09,
0,2.080610e-01,-5.072980e-09,
0,2.031070e-01,-1.362189e-08,
0,1.981540e-01,-2.320419e-08,
0,1.932000e-01,-3.250466e-08,
0,1.882460e-01,-3.983230e-08,
0,1.832920e-01,-4.997826e-08,
0,1.783380e-01,-5.467546e-08,
0,1.733840e-01,-6.585481e-08,
0,1.684300e-01,-6.904891e-08,
0,1.634770e-01,-8.069798e-08,
0,1.585230e-01,-8.276474e-08,
0,1.535690e-01,-9.478959e-08,
0,1.486150e-01,-9.610481e-08,
0,1.436610e-01,-1.076599e-07,
0,1.387070e-01,-1.096328e-07,
0,1.337540e-01,-1.203424e-07,
0,1.288001e-01,-1.227849e-07,
0,1.238463e-01,-1.323672e-07,
0,1.188924e-01,-1.364060e-07,
0,1.139386e-01,-1.440160e-07,
0,1.089847e-01,-1.499340e-07,
0,1.040309e-01,-1.560410e-07,
0,9.907701e-02,-1.635560e-07,
0,9.412316e-02,-1.684410e-07,
0,8.916931e-02,-1.773660e-07,
0,8.421546e-02,-1.811240e-07,
0,7.926161e-02,-1.921150e-07,
0,7.430775e-02,-1.950270e-07,
0,6.935391e-02,-2.073340e-07,
0,6.440006e-02,-2.100580e-07,
0,5.944621e-02,-2.236800e-07,
0,5.449236e-02,-2.268740e-07,
0,4.953850e-02,-2.407780e-07,
0,4.458466e-02,-2.455690e-07,
0,3.963080e-02,-2.593790e-07,
0,3.467696e-02,-2.661430e-07,
0,2.972310e-02,-2.795770e-07,
0,2.476925e-02,-2.889720e-07,
0,1.981540e-02,-3.019360e-07,
0,1.486155e-02,-3.143360e-07,
0,9.907701e-03,-3.273950e-07,
0,4.953850e-03,-3.424260e-07,
1,0.000000e+00,-3.552960e-07,
1,-4.953850e-03,-3.736150e-07,
1,-9.907701e-03,-3.864850e-07,
1,-1.486155e-02,-4.080930e-07,
1,-1.981540e-02,-4.219960e-07,
1,-2.476925e-02,-4.461400e-07,
1,-2.972310e-02,-4.616410e-07,
1,-3.467696e-02,-4.883210e-07,
1,-3.963080e-02,-5.058880e-07,
1,-4.458466e-02,-5.344470e-07,
1,-4.953850e-02,-5.553030e-07,
1,-5.449236e-02,-5.852710e-07,
1,-5.944621e-02,-6.094150e-07,
1,-6.440006e-02,-6.406980e-07,
1,-6.935391e-02,-6.690690e-07,
1,-7.430775e-02,-7.011980e-07,
1,-7.926161e-02,-7.336090e-07,
1,-8.421546e-02,-7.669590e-07,
1,-8.916931e-02,-8.034090e-07,
1,-9.412316e-02,-8.372290e-07,
1,-9.907701e-02,-8.770620e-07,
1,-1.040309e-01,-9.120090e-07,
1,-1.089847e-01,-9.558810e-07,
1,-1.139386e-01,-9.916730e-07,
1,-1.188924e-01,-1.038082e-06,
1,-1.238463e-01,-1.074814e-06,
1,-1.288001e-01,-1.122913e-06,
1,-1.337540e-01,-1.160867e-06,
1,-1.387070e-01,-1.209248e-06,
1,-1.436610e-01,-1.248892e-06,
1,-1.486150e-01,-1.296616e-06,
1,-1.535690e-01,-1.337012e-06,
1,-1.585230e-01,-1.383044e-06,
1,-1.634770e-01,-1.424286e-06,
1,-1.684300e-01,-1.467406e-06,
1,-1.733840e-01,-1.509023e-06,
1,-1.783380e-01,-1.548668e-06,
1,-1.832920e-01,-1.590097e-06,
1,-1.882460e-01,-1.626266e-06,
1,-1.932000e-01,-1.665816e-06,
1,-1.981540e-01,-1.697287e-06,
1,-2.031070e-01,-1.735711e-06,
1,-2.080610e-01,-1.763236e-06,
1,-2.130150e-01,-1.798465e-06,
1,-2.179690e-01,-1.821857e-06,
1,-2.229230e-01,-1.853892e-06,
1,-2.278770e-01,-1.873433e-06,
1,-2.328300e-01,-1.901052e-06,
1,-2.377840e-01,-1.917680e-06,
1,-2.427380e-01,-1.940697e-06,
1,-2.476920e-01,-1.954506e-06,
1,-2.526460e-01,-1.972637e-06,
1,-2.576000e-01,-1.984850e-06,
1,-2.625540e-01,-1.998096e-06,
1,-2.675070e-01,-2.009182e-06,
1,-2.724610e-01,-2.017919e-06,
1,-2.774150e-01,-2.028064e-06,
1,-2.823690e-01,-2.033419e-06,
1,-2.873230e-01,-2.042626e-06,
1,-2.922770e-01,-2.044599e-06,
1,-2.972310e-01,-2.054369e-06,
1,-3.021840e-01,-2.054557e-06,
1,-2.972310e-01,-1.921814e-06,
1,-2.922770e-01,-1.812839e-06,
1,-2.873230e-01,-1.732047e-06,
1,-2.823690e-01,-1.652570e-06,
1,-2.774150e-01,-1.591037e-06,
1,-2.724610e-01,-1.526497e-06,
1,-2.675070e-01,-1.476049e-06,
1,-2.625540e-01,-1.422219e-06,
1,-2.576000e-01,-1.378065e-06,
1,-2.526460e-01,-1.332221e-06,
1,-2.476920e-01,-1.291637e-06,
1,-2.427380e-01,-1.251804e-06,
1,-2.377840e-01,-1.213100e-06,
1,-2.328300e-01,-1.177871e-06,
1,-2.278770e-01,-1.140105e-06,
1,-2.229230e-01,-1.108822e-06,
1,-2.179690e-01,-1.071150e-06,
1,-2.130150e-01,-1.042403e-06,
1,-2.080610e-01,-1.005013e-06,
1,-2.031070e-01,-9.780510e-07,
1,-1.981540e-01,-9.408500e-07,
1,-1.932000e-01,-9.145450e-07,
1,-1.882460e-01,-8.780950e-07,
1,-1.832920e-01,-8.518850e-07,
1,-1.783380e-01,-8.159040e-07,
1,-1.733840e-01,-7.891300e-07,
1,-1.684300e-01,-7.546520e-07,
1,-1.634770e-01,-7.267510e-07,
1,-1.585230e-01,-6.940580e-07,
1,-1.535690e-01,-6.646540e-07,
1,-1.486150e-01,-6.342160e-07,
1,-1.436610e-01,-6.035900e-07,
1,-1.387070e-01,-5.752190e-07,
1,-1.337540e-01,-5.433720e-07,
1,-1.288001e-01,-5.176310e-07,
1,-1.238463e-01,-4.847510e-07,
1,-1.188924e-01,-4.610770e-07,
1,-1.139386e-01,-4.284780e-07,
1,-1.089847e-01,-4.064960e-07,
1,-1.040309e-01,-3.741790e-07,
1,-9.907701e-02,-3.535110e-07,
1,-9.412316e-02,-3.231670e-07,
1,-8.916931e-02,-3.029690e-07,
1,-8.421546e-02,-2.735650e-07,
1,-7.926161e-02,-2.540240e-07,
1,-7.430775e-02,-2.268740e-07,
1,-6.935391e-02,-2.072400e-07,
1,-6.440006e-02,-1.830970e-07,
1,-5.944621e-02,-1.626170e-07,
