scan,potential,current,time
,0.000000e+00,0.000000e+00,
,0.000000e+00,1.895940e-07,
,0.000000e+00,1.895940e-07,
,0.000000e+00,-1.597040e-07,
,0.000000e+00,-1.503100e-07,
,0.000000e+00,-1.315217e-07,
,0.000000e+00,-1.305823e-07,
,0.000000e+00,-1.221273e-07,
,0.000000e+00,-1.146118e-07,
,0.000000e+00,-1.161149e-07,
,0.000000e+00,-1.112298e-07,
,0.000000e+00,-1.070023e-07,
,0.000000e+00,-1.034324e-07,
,0.000000e+00,-1.003323e-07,
,0.000000e+00,-9.742002e-08,
,0.000000e+00,-9.497748e-08,
,0.000000e+00,-9.253494e-08,
,0.000000e+00,-9.056210e-08,
,0.000000e+00,-8.868322e-08,
,0.000000e+00,-8.689828e-08,
,0.000000e+00,-8.520729e-08,
,0.000000e+00,-8.370418e-08,
,0.000000e+00,-8.220108e-08,
,0.000000e+00,-8.060403e-08,
,0.000000e+00,-7.900698e-08,
0,0.000000e+00,-6.679425e-08,
0,-4.953850e-03,-1.300186e-07,
0,-9.907701e-03,-1.556650e-07,
0,-1.486155e-02,-1.751110e-07,
0,-1.981540e-02,-2.051730e-07,
0,-2.476925e-02,-2.107160e-07,
0,-2.972310e-02,-2.525210e-07,
0,-3.467696e-02,-2.485760e-07,
0,-3.963080e-02,-2.991170e-07,
0,-4.458466e-02,-2.916960e-07,
0,-4.953850e-02,-3.494720e-07,
0,-5.449236e-02,-3.393260e-07,
0,-5.944621e-02,-4.022680e-07,
0,-6.440006e-02,-3.909950e-07,
0,-6.935391e-02,-4.573190e-07,
0,-7.430775e-02,-4.480190e-07,
0,-7.926161e-02,-5.122770e-07,
0,-8.421546e-02,-5.119950e-07,
0,-8.916931e-02,-5.683610e-07,
0,-9.412316e-02,-5.801040e-07,
0,-9.907701e-02,-6.234120e-07,
0,-1.040309e-01,-6.530990e-07,
0,-1.089847e-01,-6.828790e-07,
0,-1.139386e-01,-7.268450e-07,
0,-1.188924e-01,-7.462910e-07,
0,-1.238463e-01,-8.028460e-07,
0,-1.288001e-01,-8.123340e-07,
0,-1.337540e-01,-8.778130e-07,
0,-1.387070e-01,-8.829800e-07,
