file,potential,t_min,model,A,beta,C,M,r2,n_points,t_max_used,sigma_noise,resid_mad,mad_ratio,runs_z,runs_p,rho1_bin,bin_excess
Ca4,0.4,0.6,linear,1.4462250639800764e-06,0.7306518198554838,3.745019236399227e-07,-3.9551408168420646e-10,0.9995620926424151,678,34.46525780238846,3.5455417296281953e-09,6.783191040359076e-09,1.9131606839303505,-4.873314355182523,1.0974139070326722e-06,0.8361951249482811,9.265505554293647
Ca4,0.4,0.7,simple,1.466067445226834e-06,0.7190217672487355,3.577646379403692e-07,,0.9994858501018379,676,34.46525780238846,3.5455417296281953e-09,7.208445762887819e-09,2.03310137422744,-4.873314355182523,1.0974139070326722e-06,0.8736142234342383,9.820358760844925
Ca4,0.4,0.7,linear,1.4422808935883336e-06,0.7421070326589828,3.8378118561745215e-07,-5.474108013551256e-10,0.9995419224670211,676,34.46525780238846,3.5455417296281953e-09,6.411102863771338e-09,1.8082153173370323,-4.876413822134651,1.080318522414595e-06,0.8413188443083552,8.817627999291135
Ca4,0.4,0.8,simple,1.4680363537048197e-06,0.7222350031301104,3.5918181706284507e-07,,0.9994373818531533,674,34.46525780238846,3.5455417296281953e-09,6.9852204965192556e-09,1.9701419498598776,-4.876413822134651,1.080318522414595e-06,0.882111369377492,9.805649514593254
Ca4,0.4,0.8,linear,1.4396382415898353e-06,0.7545809191425684,3.931758789956907e-07,-6.999464814390894e-10,0.9995318146748512,674,34.46525780238846,3.5455417296281953e-09,5.933018579106659e-09,1.6733743477132412,-4.876413822134651,1.080318522414595e-06,0.8405508084587978,8.310292843381658
Ca4,0.4,0.9,simple,1.470074470713302e-06,0.7252024581698571,3.604325127022497e-07,,0.9993854731005146,672,34.46525780238846,3.5455417296281953e-09,6.919469655581371e-09,1.9515972968979791,-4.876413822134651,1.080318522414595e-06,0.8864584282563898,9.508408243910807
Ca4,0.4,0.9,linear,1.4384440133786669e-06,0.7675124286230831,4.022564714068399e-07,-8.466913123786156e-10,0.9995272701622863,672,34.46525780238846,3.5455417296281953e-09,5.378459884806214e-09,1.5169642032023773,-4.876413822134651,1.080318522414595e-06,0.8409928845545184,7.543954036850492
Ca4,0.4,1.0,simple,1.4718844443773512e-06,0.7274858816862354,3.613666165706215e-07,,0.9993286794053964,670,34.46525780238846,3.5455417296281953e-09,6.8664572443654056e-09,1.9366454460219988,-4.876413822134651,1.080318522414595e-06,0.8930044099650981,9.42423676201616
Ca4,0.4,1.0,linear,1.4386488464199516e-06,0.7805078092781162,4.107946078792258e-07,-9.843411628647305e-10,0.9995247093826106,670,34.46525780238846,3.5455417296281953e-09,4.965098108406004e-09,1.400377851123662,-4.523751722110359,6.075298662965672e-06,0.8404355894938126,7.817855133136508
Ca4,0.4,2.0,simple,1.4676953220513924e-06,0.7254432926140728,3.608673707856365e-07,,0.9986166260656181,650,34.46525780238846,3.5455417296281953e-09,6.803984964694886e-09,1.9190254927301023,-4.774469245769199,1.8018181430013378e-06,0.8822104747683533,9.348467437115067
Ca4,0.4,2.0,linear,1.5036418690720834e-06,0.9141813935360419,4.7545133073898034e-07,-2.0340594345540086e-09,0.9995634299416979,650,34.46525780238846,3.5455417296281953e-09,3.4660613967750204e-09,0.9775830214635467,-4.420407481476202,9.851495752695354e-06,0.7618233689557707,4.529103701061984
Ca4,0.4,3.0,simple,1.4161513461295312e-06,0.6889263331447569,3.485176538480493e-07,,0.9978993051092532,630,34.46525780238846,3.5455417296281953e-09,6.49168531436578e-09,1.8309431419515496,-4.672169374783696,2.980350264684689e-06,0.8506605770887654,9.498328728485308
Ca4,0.4,3.0,linear,1.6612235548223015e-06,1.0446688210392,5.139000283512979e-07,-2.67581431789781e-09,0.9995603263960523,630,34.46525780238846,3.5455417296281953e-09,2.6129814624650984e-09,0.7369766489080668,-4.307697254953213,1.6496296194874985e-05,0.7254828879609367,3.019006099764458
Ca4,0.4,4.0,simple,1.3296563754872388e-06,0.6284446133148479,3.267148675186752e-07,,0.9973449542306345,610,34.46525780238846,3.5455417296281953e-09,5.399484498218802e-09,1.5228940765520256,-4.55801677798057,5.163891319096578e-06,0.8211606291468512,8.883278476745739
Ca4,0.4,4.0,linear,1.9398947906436313e-06,1.1907652374785362,5.425074634391857e-07,-3.1764387578636234e-09,0.9995800839261978,610,34.46525780238846,3.5455417296281953e-09,2.0108306538294454e-09,0.5671434176126061,-4.189091137987365,2.8007390908351544e-05,0.6862219108326225,2.0532641112894923
Ca4,0.4,5.0,simple,1.2297168208600456e-06,0.5499843100502404,2.933076681487966e-07,,0.9970730842712713,590,34.46525780238846,3.5455417296281953e-09,5.349739675120811e-09,1.5088638304312987,-4.455073543752793,8.386444143587289e-06,0.7890632425862265,7.60897294021008
Ca4,0.4,5.0,linear,2.3417239474591394e-06,1.3351158719164538,5.618992081271266e-07,-3.531366362909562e-09,0.9995483552697227,590,34.46525780238846,3.5455417296281953e-09,2.0762264756433994e-09,0.5855879394377128,-4.063451943760229,4.835228075314171e-05,0.6444248915739229,1.1250131508081742
Ca5,0.4,0.1,simple,4.621626838780179e-07,0.8029336983309148,2.5604806983207615e-07,,0.9950746502763422,1305,65.30751175576903,3.3484507050362604e-09,2.477002709602877e-09,0.7397459087205089,-6.6935661413269125,2.1779652133033184e-11,0.5101841208751231,1.9329153719291023
Ca5,0.4,0.1,linear,4.547881638921839e-07,0.8107475636407917,2.607782900839871e-07,-9.386832792931539e-11,0.9951423493188459,1305,65.30751175576903,3.3484507050362604e-09,2.5529206396221566e-09,0.7624184628976077,-6.444538314197501,1.1595284051144445e-10,0.26032094527862826,0.539758903502862
Ca5,0.4,0.2,simple,4.641744486765956e-07,0.7599593607323865,2.509454326688873e-07,,0.9988452744481701,1303,65.30751175576903,3.3484507050362604e-09,2.6034675337744684e-09,0.7775140693750412,-6.923205168700634,4.415375545257807e-12,0.6472365990348158,1.042192553685731
Ca5,0.4,0.2,linear,4.714122986578305e-07,0.7493769050323504,2.459814533127814e-07,8.341579105882003e-11,0.9989208466274926,1303,65.30751175576903,3.3484507050362604e-09,2.704638300061969e-09,0.8077282714641846,-6.945726877992999,3.765165874041476e-12,0.6911614258054631,2.3011728731614065
Ca5,0.4,0.3,simple,4.6495253681060823e-07,0.7803492275504416,2.5328268675976643e-07,,0.9991836154923514,1301,65.30751175576903,3.3484507050362604e-09,2.4352310548710143e-09,0.7272709887018162,-6.8755692601114795,6.174279975769708e-12,0.7419337824484565,1.1339532367918759
Ca5,0.4,0.3,linear,4.649678735241815e-07,0.7803186137875152,2.532711669957426e-07,1.7387905196717294e-13,0.9991836160472568,1301,65.30751175576903,3.3484507050362604e-09,2.4388978690102794e-09,0.7283660665340058,-6.8755692601114795,6.174279975769708e-12,0.7421454982216676,1.1387400761248827
Ca5,0.4,0.4,simple,4.664704829574839e-07,0.7914591081248462,2.5439784099927595e-07,,0.9992143494294389,1299,65.30751175576903,3.3484507050362604e-09,2.3683728977406292e-09,0.7073040956459241,-6.8755692601114795,6.174279975769708e-12,0.8566435744846109,1.6481852609371361
Ca5,0.4,0.4,linear,4.628180030861614e-07,0.8005735269662072,2.573133276507293e-07,-4.5623494810630235e-11,0.9992445887937947,1299,65.30751175576903,3.3484507050362604e-09,2.4996181118930973e-09,0.7464998986347714,-6.869047036074741,6.4632195230812335e-12,0.7932197229018523,0.7149418648702932
Ca5,0.4,0.5,simple,4.675614515636249e-07,0.7966417180157148,2.5487367873975734e-07,,0.9991116297725695,1297,65.30751175576903,3.3484507050362604e-09,2.3486520405520584e-09,0.701414548829867,-6.8755692601114795,6.174279975769708e-12,0.886815226487158,1.7496294794969909
Ca5,0.4,0.5,linear,4.6240125731242357e-07,0.8130184946524619,2.5952403857934033e-07,-7.037933192709367e-11,0.9991902484755535,1297,65.30751175576903,3.3484507050362604e-09,2.4701482567672374e-09,0.7376988566837773,-6.598533359791686,4.1524505180434134e-11,0.7705058106083585,0.6653840757911542
Ca5,0.4,0.6,simple,4.6824183527556094e-07,0.7990804666978154,2.550816820697619e-07,,0.9989774781619328,1295,65.30751175576903,3.3484507050362604e-09,2.3592467408673874e-09,0.7045786092412667,-6.873403561170122,6.268789464982742e-12,0.8926840748405631,1.7918963673461534
Ca5,0.4,0.6,linear,4.626444479602647e-07,0.8217467068043462,2.609373063726935e-07,-8.594185952835536e-11,0.999103105480046,1295,65.30751175576903,3.3484507050362604e-09,2.492897226697429e-09,0.7444927359832324,-6.622830800947991,3.5238430130777013e-11,0.7474962216376542,0.5538325420296493
Ca5,0.4,0.7,simple,4.688536877612702e-07,0.8007554729020256,2.55213750671299e-07,,0.9988394772492577,1293,65.30751175576903,3.3484507050362604e-09,2.3654737162703796e-09,0.7064382679167331,-6.365961901038281,1.9406960465133312e-10,0.8880565027768891,1.8011000088786027
Ca5,0.4,0.7,linear,4.6328489829226796e-07,0.8307095203852439,2.6229149538001765e-07,-1.0068980497748555e-10,0.9990221729255073,1293,65.30751175576903,3.3484507050362604e-09,2.496356434364961e-09,0.7455258130604397,-6.625478604315595,3.4612486759790096e-11,0.6648012766292068,0.5467908152266981
Ca5,0.4,0.8,simple,4.690617078150499e-07,0.8013377554655294,2.552589409127817e-07,,0.9986915804055058,1291,65.30751175576903,3.3484507050362604e-09,2.3753854139359305e-09,0.7093983526062414,-6.873403561170122,6.268789464982742e-12,0.9092923562912235,1.7951362830233402
Ca5,0.4,0.8,linear,4.6407191602510575e-07,0.8377086411907914,2.6328256195475943e-07,-1.1135708561718348e-10,0.9989257585653715,1291,65.30751175576903,3.3484507050362604e-09,2.5090227310931937e-09,0.7493085465822987,-6.622830800947991,3.5238430130777013e-11,0.786478205145892,0.5284138270503342
Ca5,0.4,0.9,simple,4.6891312167100296e-07,0.8009702326466772,2.552310669743221e-07,,0.9985402115523871,1289,65.30751175576903,3.3484507050362604e-09,2.3672782596919292e-09,0.7069771868319303,-6.873403561170122,6.268789464982742e-12,0.911040212619356,1.8433697953041006
Ca5,0.4,0.9,linear,4.648957715428123e-07,0.8432953797815834,2.6403140163890564e-07,-1.193274045383101e-10,0.9988197090145042,1289,65.30751175576903,3.3484507050362604e-09,2.520264657533566e-09,0.7526658982146414,-6.622830800947991,3.5238430130777013e-11,0.7625178034269892,0.49761215124907093
Ca5,0.4,1.0,simple,4.6876214348156704e-07,0.8012184287467451,2.552645066841598e-07,,0.9983889074276877,1287,65.30751175576903,3.3484507050362604e-09,2.3756760306069335e-09,0.7094851439902584,-7.3721321711112004,1.6792040868889186e-13,0.9139185780852616,1.8478710121379143
Ca5,0.4,1.0,linear,4.656967190354265e-07,0.8477724077632902,2.646033601923165e-07,-1.2534308247809945e-10,0.9987069482732562,1287,65.30751175576903,3.3484507050362604e-09,2.5227423160875928e-09,0.7534058399883996,-6.622830800947991,3.5238430130777013e-11,0.7588898441969487,0.4928392832059935
Ca5,0.4,2.0,simple,4.560434853003415e-07,0.7771955351213921,2.5367051039831154e-07,,0.9969271297592138,1267,65.30751175576903,3.3484507050362604e-09,2.3427971530108135e-09,0.69966601254936,-7.308233867225687,2.706763971054786e-13,0.8484103470524443,1.4470214585481376
Ca5,0.4,2.0,linear,4.703230367817743e-07,0.8651891016406525,2.6656345985324855e-07,-1.4520001906828892e-10,0.9974176942686933,1267,65.30751175576903,3.3484507050362604e-09,2.5581619271931767e-09,0.7639837502596516,-6.048193545290224,1.4647892512033704e-09,0.7912697730448118,0.45778307854944467
Ca5,0.4,3.0,simple,4.3655628541803306e-07,0.7455319105835972,2.516950073186677e-07,,0.9955490869347737,1247,65.30751175576903,3.3484507050362604e-09,2.2943858043496625e-09,0.6852081772918968,-6.717381995618971,1.8501848759653392e-11,0.79949812410136,0.8571252128020971
Ca5,0.4,3.0,linear,4.667707956842298e-07,0.857522895045969,2.6590950539181476e-07,-1.3946781213251722e-10,0.9959978931212505,1247,65.30751175576903,3.3484507050362604e-09,2.521899408413278e-09,0.7531541093378492,-5.9692950238473115,2.3828090686295997e-09,0.7755401768894693,0.44888501102903344
Ca5,0.4,4.0,simple,4.1603758756591716e-07,0.7136904619497595,2.497271248335502e-07,,0.9940714022554952,1227,65.30751175576903,3.3484507050362604e-09,2.414645576425655e-09,0.7211232265697956,-6.117969318800554,9.477530800619058e-10,0.7633614783971907,0.5474531453303827
Ca5,0.4,4.0,linear,4.5851964989159355e-07,0.841391164704969,2.646124250185617e-07,-1.2887086034423542e-10,0.9944307577925882,1227,65.30751175576903,3.3484507050362604e-09,2.5370450869940996e-09,0.7576772992889635,-6.40121485879522,1.5414547118653394e-10,0.7623128336114554,0.47491112786630246
Ca5,0.4,5.0,simple,3.987434082045516e-07,0.6870395911926694,2.4803844343136403e-07,,0.9923504561643456,1207,65.30751175576903,3.3484507050362604e-09,2.507819812063051e-09,0.748949300131893,-6.307502666848025,2.835736945853364e-10,0.7504670526569034,0.5247729692356362
Ca5,0.4,5.0,linear,4.4625777269190044e-07,0.8185427839562822,2.6282072037078225e-07,-1.1528194726330284e-10,0.9926109754961931,1207,65.30751175576903,3.3484507050362604e-09,2.567158628003227e-09,0.766670575183345,-5.809753186008822,6.256500986573296e-09,0.7437733948484593,0.4286525142004996
Ca6,0.4,0.1,simple,1.4871977587532379e-06,0.6380117529021414,2.2448024853094384e-07,,0.9990916029919933,1184,59.25815272400381,3.249905192740265e-09,6.2322866500450776e-09,1.9176826031623768,-7.019261794199833,2.230435229902154e-12,0.689950095261051,7.601287280779237
Ca6,0.4,0.1,linear,1.5024943831809136e-06,0.6331818238880281,2.1351330076146453e-07,1.8277774490674872e-10,0.9991118864478347,1184,59.25815272400381,3.249905192740265e-09,5.294785700915439e-09,1.629212357561411,-7.0245433045068175,2.1476756065547822e-12,0.5957200165989559,6.283770034188747
Ca6,0.4,0.2,simple,1.493134999566271e-06,0.6172079588364279,2.1088429400755797e-07,,0.9995385548020387,1182,59.25815272400381,3.249905192740265e-09,6.688895266121166e-09,2.0581816605182883,-7.284473197003353,3.229296685038999e-13,0.9411132581144386,8.131863094302354
Ca6,0.4,0.2,linear,1.5633572113120887e-06,0.5887047928057797,1.5552572510477831e-07,7.759128301662337e-10,0.9999458510327769,1182,59.25815272400381,3.249905192740265e-09,2.173434335107621e-09,0.6687685351445646,-7.0245433045068175,2.1476756065547822e-12,0.9283430640542274,2.0154473391252483
Ca6,0.4,0.3,simple,1.493500065385978e-06,0.6231328064378219,2.1453641531767373e-07,,0.9994950056733607,1180,59.25815272400381,3.249905192740265e-09,6.39712955480071e-09,1.9684049765792577,-6.9444067236790845,3.800540875368513e-12,0.9171267450551028,7.644120991955252
Ca6,0.4,0.3,linear,1.5640459545305459e-06,0.588024921105893,1.5466917119303881e-07,7.837057108386893e-10,0.999932803639933,1180,59.25815272400381,3.249905192740265e-09,2.201398301108582e-09,0.6773730833829033,-6.955458395240167,3.5141748294939524e-12,0.9211808039087533,2.0178747767337764
Ca6,0.4,0.4,simple,1.4949958553662996e-06,0.6274447487056151,2.169638344077068e-07,,0.9994453054545468,1178,59.25815272400381,3.249905192740265e-09,6.032889589698847e-09,1.8563278717100102,-6.9444067236790845,3.800540875368513e-12,0.9098000356679954,7.1327714159912725
Ca6,0.4,0.4,linear,1.5658856872886364e-06,0.5858637399788892,1.5204936167325403e-07,8.06754766625278e-10,0.999923647207091,1178,59.25815272400381,3.249905192740265e-09,2.2049525502893328e-09,0.6784667304187277,-6.950766841349494,3.633058979602879e-12,0.9107606609344815,1.8504510127202394
Ca6,0.4,0.5,simple,1.4971526488256017e-06,0.6315253292229235,2.1913313703208069e-07,,0.9994045185017855,1176,59.25815272400381,3.249905192740265e-09,5.851171546012888e-09,1.8004129963801434,-6.9444067236790845,3.800540875368513e-12,0.9055173585500534,7.477785214665193
Ca6,0.4,0.5,linear,1.5670899383520226e-06,0.5840158379006405,1.4991426962784229e-07,8.247142688814038e-10,0.999914541904483,1176,59.25815272400381,3.249905192740265e-09,2.1455111738376093e-09,0.6601765425743237,-6.958549488551065,3.437939761946955e-12,0.9010173680754904,1.8294747723634588
Ca6,0.4,0.6,simple,1.4996644878177786e-06,0.635194061762442,2.2098381981943806e-07,,0.9993652131557229,1174,59.25815272400381,3.249905192740265e-09,5.8705748760814e-09,1.806383425952014,-6.950766841349494,3.633058979602879e-12,0.9062529797114457,7.2363846485159575
Ca6,0.4,0.6,linear,1.5681874406091681e-06,0.5818910464611602,1.475360203200575e-07,8.440559812508791e-10,0.9999066622701549,1174,59.25815272400381,3.249905192740265e-09,2.1916610755335896e-09,0.6743769265729311,-6.695204767688645,2.1536984033294347e-11,0.8736087763489591,1.7762854407786803
Ca6,0.4,0.7,simple,1.5022809974498308e-06,0.6384081053177495,2.2253461139314089e-07,,0.9993240764142414,1172,59.25815272400381,3.249905192740265e-09,5.863990084391286e-09,1.80435727709548,-6.950766841349494,3.633058979602879e-12,0.9086329725476366,7.006780419108233
Ca6,0.4,0.7,linear,1.569283269565166e-06,0.5791835043118311,1.445797065198291e-07,8.673510539515662e-10,0.9999008867366552,1172,59.25815272400381,3.249905192740265e-09,2.280172383586212e-09,0.7016119696906017,-6.697355499900568,2.1222490741696875e-11,0.8186955787923925,1.7100073067955261
Ca6,0.4,0.8,simple,1.5053812674979496e-06,0.6417494815702213,2.2408368279100677e-07,,0.9992895756205757,1170,59.25815272400381,3.249905192740265e-09,5.8624650609160494e-09,1.8038880254143408,-6.950766841349494,3.633058979602879e-12,0.9050622110593117,7.229804667056824
Ca6,0.4,0.8,linear,1.5699681656482905e-06,0.5770183985125813,1.4225925131211747e-07,8.851392297032423e-10,0.999894095979857,1170,59.25815272400381,3.249905192740265e-09,2.377977110591709e-09,0.7317066097508644,-6.695204767688645,2.1536984033294347e-11,0.7652579729734715,1.5260430586669966
Ca6,0.4,0.9,simple,1.505026430179678e-06,0.635771345719252,2.2054819293788113e-07,,0.9992229423375996,1168,59.25815272400381,3.249905192740265e-09,5.6433927251438785e-09,1.7364791864545024,-6.950766841349494,3.633058979602879e-12,0.9424949228713537,7.411222234596459
Ca6,0.4,0.9,linear,1.5705235592154973e-06,0.5746380303923697,1.3975292903192361e-07,9.038474452802055e-10,0.9998880906702219,1168,59.25815272400381,3.249905192740265e-09,2.445684075572041e-09,0.7525401297967962,-6.695204767688645,2.1536984033294347e-11,0.7070021037247088,1.5255872916503366
Ca6,0.4,1.0,simple,1.5122629569043491e-06,0.6481793095930899,2.2691365638219875e-07,,0.9992263405351571,1166,59.25815272400381,3.249905192740265e-09,5.554699911107853e-09,1.7091882937127232,-6.955458395240167,3.5141748294939524e-12,0.9100549305934523,6.953664427718823
Ca6,0.4,1.0,linear,1.570832809617897e-06,0.5727520859916746,1.3779563245954996e-07,9.181162087810092e-10,0.9998811537256385,1166,59.25815272400381,3.249905192740265e-09,2.4674332366072203e-09,0.7592323745686631,-6.695204767688645,2.1536984033294347e-11,0.6403755635833951,1.4224143596671592
Ca6,0.4,2.0,simple,1.5528373710720144e-06,0.6758401081895872,2.37383116038705e-07,,0.9989397789767163,1146,59.25815272400381,3.249905192740265e-09,5.064961725406647e-09,1.5584952252517732,-6.885417544960116,5.761828068305329e-12,0.8767921908867341,6.140528707746764
Ca6,0.4,2.0,linear,1.5678638380140876e-06,0.5467939459794098,1.1210818406917119e-07,1.0842030710873732e-09,0.9998323784747691,1146,59.25815272400381,3.249905192740265e-09,2.3698875952259375e-09,0.7292174554875824,-6.623681205293595,3.503619568002328e-11,0.7603570000258334,0.7542321815319729
Ca6,0.4,3.0,simple,1.6125123212081195e-06,0.7057033858210885,2.465180580372644e-07,,0.9987524320573117,1126,59.25815272400381,3.249905192740265e-09,4.6596898695806e-09,1.433792554930388,-6.805864336831473,1.0044433265571759e-11,0.8689192957691287,5.520902900784787
Ca6,0.4,3.0,linear,1.562376923139145e-06,0.5291947894344572,9.484496952390886e-08,1.180883619098836e-09,0.9997686475338332,1126,59.25815272400381,3.249905192740265e-09,2.53465707365952e-09,0.7799172355309048,-6.546305252720042,5.897797069710626e-11,0.7358921307717365,0.41784782377353696
Ca6,0.4,4.0,simple,1.688801194408248e-06,0.7372912812905204,2.546792817496497e-07,,0.9986110717869772,1106,59.25815272400381,3.249905192740265e-09,4.0825115298393195e-09,1.2561940388165647,-6.739603741502267,1.5881916588942368e-11,0.8666127156843058,4.776835768758233
Ca6,0.4,4.0,linear,1.5563809947211259e-06,0.5162935806222131,8.233167822059485e-08,1.2431732293603355e-09,0.9996889155160129,1106,59.25815272400381,3.249905192740265e-09,2.69907260663193e-09,0.8305081061014329,-6.189333976787716,6.04189505592444e-10,0.7152495449224247,0.29837265405636987
Ca6,0.4,5.0,simple,1.7785772948906014e-06,0.7690713202611573,2.6171920661213247e-07,,0.998483590704534,1086,59.25815272400381,3.249905192740265e-09,3.581626592319043e-09,1.1020711005108048,-6.6634415497697015,2.674884582187561e-11,0.8688095890653287,4.0632477485528815
Ca6,0.4,5.0,linear,1.5486795271407312e-06,0.5000024128967718,6.605020237109713e-08,1.31894566185574e-09,0.999594776512244,1086,59.25815272400381,3.249905192740265e-09,2.808876933323461e-09,0.8642950383900471,-4.4435801973631825,8.847415612645772e-06,0.5555587113153071,0.13409070501926368
Ca7,0.4,0.1,simple,1.4845849861396373e-06,0.6349549397827962,2.181865898856553e-07,,0.999062835239052,1628,81.45824321717411,4.0372209345944106e-09,5.977179508340654e-09,1.4805183083053481,-8.4396949947444,3.1816680202254844e-17,0.7106888136835973,7.504558269750428
Ca7,0.4,0.1,linear,1.5022204765558126e-06,0.6291349232054634,2.0628811929119882e-07,1.4938170111971294e-10,0.9990993060671723,1628,81.45824321717411,4.0372209345944106e-09,3.822320234690037e-09,0.9467701412962274,-8.442067302086777,3.117737462171042e-17,0.561580749371792,5.056568686709817
Ca7,0.4,0.2,simple,1.4847934602761939e-06,0.6173868026353845,2.0832234564264002e-07,,0.9995488182904989,1626,81.45824321717411,4.0372209345944106e-09,6.421342119052065e-09,1.5905352278416165,-8.66551776005034,4.494656275405449e-18,0.9431205998643378,8.348863729249304
Ca7,0.4,0.2,linear,1.5419716497226629e-06,0.5922797470457732,1.6490294274121112e-07,4.666023381373943e-10,0.9999506789276358,1626,81.45824321717411,4.0372209345944106e-09,2.4592621308953492e-09,0.60914727500352,-8.000007830881724,1.2441129898582607e-15,0.8375313708986519,0.9595144705437947
Ca7,0.4,0.3,simple,1.4863948563167866e-06,0.6226432356979142,2.1112222950661955e-07,,0.9995123102318937,1624,81.45824321717411,4.0372209345944106e-09,6.544626964030067e-09,1.621072284637689,-8.4396949947444,3.1816680202254844e-17,0.932737394463096,7.984767108472186
Ca7,0.4,0.3,linear,1.5419978687036846e-06,0.5921371825159196,1.6477050435257015e-07,4.674240969818027e-10,0.9999400991617484,1624,81.45824321717411,4.0372209345944106e-09,2.4591323276779103e-09,0.609115123377552,-8.000609732861676,1.2380460458515377e-15,0.8658653083654028,0.9109877361013926
Ca7,0.4,0.4,simple,1.4886302639455048e-06,0.6263818590948392,2.1294363077298907e-07,,0.999468460369868,1622,81.45824321717411,4.0372209345944106e-09,6.287160838796213e-09,1.5572991769963258,-8.4396949947444,3.1816680202254844e-17,0.9160731060214987,7.7669993599029015
Ca7,0.4,0.4,linear,1.5428479492437819e-06,0.5906412268877829,1.632155792118364e-07,4.779065778349501e-10,0.9999323761859001,1622,81.45824321717411,4.0372209345944106e-09,2.46097933771514e-09,0.6095726187851982,-7.778370573615518,7.346460794961829e-15,0.755361093606327,0.8756559535494978
Ca7,0.4,0.5,simple,1.4916603622989135e-06,0.6303028951420477,2.147544499738992e-07,,0.9994429486079225,1620,81.45824321717411,4.0372209345944106e-09,5.938901248034494e-09,1.471036969303522,-8.381660433112948,5.2186207670815604e-17,0.9291003937939752,7.304206776295544
Ca7,0.4,0.5,linear,1.5429503968683125e-06,0.5902664796772553,1.6285437071327337e-07,4.802049986647332e-10,0.9999237447656025,1620,81.45824321717411,4.0372209345944106e-09,2.4576910588400605e-09,0.6087581280926273,-7.937263683083903,2.0669033953508186e-15,0.8212733518660238,0.8324340944638695
Ca7,0.4,0.6,simple,1.494808337616863e-06,0.6336917849573436,2.1624190128257805e-07,,0.9994161266395102,1618,81.45824321717411,4.0372209345944106e-09,5.661408666492189e-09,1.4023034057859773,-8.381660433112948,5.2186207670815604e-17,0.9243624657652421,7.481795823642655
Ca7,0.4,0.6,linear,1.543097975710246e-06,0.5894610408544002,1.6209579899572252e-07,4.849425017738555e-10,0.9999159280840181,1618,81.45824321717411,4.0372209345944106e-09,2.491171019917275e-09,0.6170509517006516,-7.937263683083903,2.0669033953508186e-15,0.7614853357459029,0.8763980890780864
Ca7,0.4,0.7,simple,1.4982194065213746e-06,0.6369068106347139,2.1759244378410512e-07,,0.9993924099881439,1616,81.45824321717411,4.0372209345944106e-09,5.457113839289437e-09,1.3517005701937568,-8.381660433112948,5.2186207670815604e-17,0.9248401032076436,7.14761060535552
Ca7,0.4,0.7,linear,1.5431561046466052e-06,0.5887430758943136,1.6143703961298602e-07,4.8896290110105e-10,0.9999080837427592,1616,81.45824321717411,4.0372209345944106e-09,2.5093121764952515e-09,0.6215444279983016,-7.938506425179271,2.046303216214403e-15,0.70655344940624,0.8202424264875968
Ca7,0.4,0.8,simple,1.5017457357913705e-06,0.6399135230331007,2.18808184123847e-07,,0.9993698872860385,1614,81.45824321717411,4.0372209345944106e-09,5.451050490216104e-09,1.3501987081030855,-8.381660433112948,5.2186207670815604e-17,0.9255870178427988,7.118981818052609
Ca7,0.4,0.8,linear,1.5431405676178493e-06,0.587945349158526,1.6072386598809391e-07,4.93214259680266e-10,0.9999006547310452,1614,81.45824321717411,4.0372209345944106e-09,2.5054347781224823e-09,0.6205840152699458,-7.937263683083903,2.0669033953508186e-15,0.648919129171661,0.8535429908681824
Ca7,0.4,0.9,simple,1.5053204902159885e-06,0.6427262411173045,2.19907437861889e-07,,0.9993479667641827,1612,81.45824321717411,4.0372209345944106e-09,5.436084530593012e-09,1.3464917126560811,-8.383749951134957,5.1267642200559135e-17,0.9309059884367944,7.082861549408279
Ca7,0.4,0.9,linear,1.543040070136124e-06,0.5870168443359411,1.5991247015963656e-07,4.979456172052365e-10,0.9998939039794418,1612,81.45824321717411,4.0372209345944106e-09,2.5196824045283234e-09,0.6241130830709558,-7.938506425179271,2.046303216214403e-15,0.5559105213990359,0.7829467484324352
Ca7,0.4,1.0,simple,1.5089373007362515e-06,0.6453826991342418,2.2091333796830296e-07,,0.9993257620896101,1610,81.45824321717411,4.0372209345944106e-09,5.333935646722694e-09,1.321189930681501,-8.383749951134957,5.1267642200559135e-17,0.9295616751968335,6.904794455070574
Ca7,0.4,1.0,linear,1.5428595228305874e-06,0.5859678910713568,1.5901008175714226e-07,5.03116771733662e-10,0.9998871202605193,1610,81.45824321717411,4.0372209345944106e-09,2.533399064081258e-09,0.6275106329636057,-7.485787972897693,7.111913215994278e-14,0.46218753180261046,0.7682021424660953
Ca7,0.4,2.0,simple,1.5457137843435059e-06,0.6669916645885408,2.2816531530307128e-07,,0.9991075245489681,1590,81.45824321717411,4.0372209345944106e-09,4.621555565401621e-09,1.1447368475180848,-8.324893059013727,8.440490651565637e-17,0.8845921161331228,5.966506525047676
Ca7,0.4,2.0,linear,1.5353064117302553e-06,0.570418847253697,1.4655851593444293e-07,5.675231629809261e-10,0.9998352968862868,1590,81.45824321717411,4.0372209345944106e-09,2.491718405002388e-09,0.6171865363253182,-7.875605809576986,3.3909576289923117e-15,0.8557440449204285,0.5524141363844745
Ca7,0.4,3.0,simple,1.598522707909041e-06,0.6907846853652874,2.3475639882148223e-07,,0.9990001059071005,1570,81.45824321717411,4.0372209345944106e-09,3.9405141613524155e-09,0.9760462023731901,-8.264000829632378,1.408696333401005e-16,0.8787057663381672,5.0564642924102055
