# potential_V=0.4
time,current
5.063465e-02,8.626551e-06
1.006338e-01,5.877430e-06
1.510760e-01,4.834660e-06
2.006330e-01,3.569875e-06
2.506340e-01,3.156521e-06
3.010770e-01,2.855900e-06
3.506330e-01,2.608827e-06
4.006350e-01,2.421878e-06
4.506330e-01,2.276265e-06
5.006330e-01,2.143804e-06
5.506340e-01,2.039526e-06
6.006340e-01,1.943703e-06
6.506330e-01,1.864790e-06
7.006330e-01,1.788695e-06
7.506330e-01,1.727631e-06
8.006330e-01,1.664689e-06
8.506340e-01,1.616777e-06
9.006340e-01,1.564169e-06
9.506330e-01,1.522833e-06
1.000633e+00,1.479619e-06
1.050633e+00,1.446739e-06
1.100633e+00,1.409161e-06
1.150634e+00,1.380978e-06
1.200634e+00,1.348097e-06
1.250634e+00,1.322732e-06
1.300633e+00,1.291731e-06
1.350634e+00,1.271063e-06
1.400634e+00,1.247577e-06
1.450633e+00,1.226909e-06
1.500633e+00,1.202484e-06
1.551076e+00,1.186513e-06
1.600634e+00,1.157579e-06
1.650633e+00,1.143111e-06
1.700634e+00,1.123195e-06
1.750634e+00,1.109573e-06
1.800633e+00,1.092100e-06
1.850633e+00,1.079511e-06
1.900634e+00,1.063541e-06
1.950633e+00,1.052079e-06
2.000633e+00,1.037330e-06
2.050633e+00,1.026245e-06
2.100634e+00,1.013656e-06
2.150633e+00,1.002665e-06
2.200634e+00,9.909220e-07
2.250635e+00,9.811520e-07
2.300634e+00,9.700660e-07
2.350634e+00,9.607660e-07
2.400633e+00,9.509960e-07
2.450633e+00,9.417890e-07
2.500633e+00,9.325820e-07
2.550634e+00,9.240340e-07
2.600634e+00,9.154850e-07
2.650633e+00,9.075930e-07
2.700634e+00,8.995140e-07
2.750633e+00,8.918110e-07
2.800633e+00,8.844830e-07
2.850633e+00,8.768740e-07
2.900633e+00,8.704850e-07
2.950633e+00,8.631580e-07
3.000633e+00,8.568640e-07
3.050633e+00,8.499120e-07
3.100633e+00,8.444630e-07
3.150633e+00,8.372290e-07
3.200634e+00,8.322500e-07
3.250633e+00,8.251100e-07
3.300633e+00,8.209770e-07
3.350633e+00,8.136490e-07
3.400634e+00,8.099850e-07
3.450633e+00,8.028460e-07
3.500633e+00,7.997460e-07
3.550633e+00,7.921360e-07
3.600633e+00,7.897870e-07
3.650634e+00,7.824600e-07
3.700633e+00,7.805810e-07
3.750633e+00,7.728780e-07
3.800634e+00,7.711870e-07
3.850633e+00,7.642350e-07
3.900633e+00,7.624500e-07
3.950634e+00,7.555920e-07
4.000633e+00,7.539950e-07
4.050633e+00,7.470430e-07
4.100636e+00,7.460100e-07
4.150633e+00,7.390580e-07
4.200634e+00,7.382120e-07
4.250633e+00,7.312600e-07
4.300633e+00,7.309780e-07
4.350634e+00,7.242140e-07
4.400633e+00,7.238390e-07
4.450633e+00,7.167930e-07
4.500633e+00,7.168870e-07
4.550634e+00,7.099350e-07
4.600634e+00,7.102170e-07
4.650633e+00,7.031710e-07
4.700633e+00,7.037350e-07
4.750633e+00,6.967830e-07
4.800633e+00,6.975340e-07
4.850633e+00,6.902070e-07
4.900634e+00,6.915220e-07
4.950633e+00,6.843820e-07
5.000633e+00,6.854160e-07
5.050633e+00,6.783700e-07
5.100634e+00,6.800610e-07
5.150634e+00,6.730150e-07
5.200634e+00,6.744240e-07
5.250633e+00,6.677540e-07
5.300633e+00,6.689750e-07
5.350633e+00,6.625870e-07
5.400633e+00,6.638080e-07
5.450633e+00,6.575140e-07
5.500633e+00,6.585480e-07
5.550634e+00,6.525350e-07
5.600633e+00,6.536620e-07
5.650634e+00,6.476500e-07
5.700633e+00,6.488710e-07
5.750633e+00,6.433290e-07
5.800633e+00,6.442680e-07
5.850633e+00,6.385370e-07
5.900633e+00,6.397590e-07
5.950635e+00,6.343100e-07
6.000634e+00,6.355310e-07
6.050634e+00,6.300830e-07
6.100634e+00,6.312100e-07
6.150634e+00,6.262310e-07
6.200633e+00,6.271700e-07
6.250633e+00,6.219090e-07
6.300633e+00,6.232250e-07
6.350634e+00,6.179640e-07
6.400634e+00,6.186210e-07
6.450633e+00,6.142060e-07
6.500633e+00,6.152390e-07
6.550633e+00,6.103540e-07
6.600634e+00,6.113880e-07
6.650633e+00,6.065960e-07
6.700633e+00,6.073480e-07
6.750634e+00,6.030270e-07
6.800633e+00,6.038720e-07
6.850635e+00,6.000200e-07
6.900634e+00,6.004900e-07
6.950633e+00,5.963570e-07
7.000633e+00,5.967320e-07
7.050633e+00,5.934440e-07
7.100633e+00,5.930690e-07
7.150634e+00,5.902500e-07
7.200634e+00,5.893110e-07
7.250633e+00,5.869620e-07
7.300634e+00,5.864920e-07
7.350633e+00,5.840500e-07
7.400633e+00,5.832040e-07
7.450634e+00,5.813260e-07
7.500634e+00,5.800100e-07
7.550634e+00,5.782250e-07
7.600633e+00,5.770980e-07
7.650634e+00,5.756890e-07
7.700633e+00,5.739980e-07
7.750633e+00,5.726830e-07
7.800634e+00,5.713670e-07
7.850634e+00,5.699580e-07
7.900633e+00,5.684550e-07
7.950634e+00,5.671400e-07
8.000633e+00,5.660130e-07
8.050634e+00,5.647910e-07
8.100633e+00,5.631000e-07
8.150634e+00,5.620670e-07
8.200633e+00,5.599060e-07
8.250633e+00,5.595300e-07
8.300633e+00,5.575580e-07
8.350633e+00,5.571820e-07
8.400633e+00,5.546450e-07
8.450634e+00,5.549270e-07
8.500634e+00,5.519210e-07
8.550633e+00,5.525790e-07
8.600633e+00,5.495720e-07
8.650633e+00,5.500420e-07
8.700636e+00,5.469420e-07
8.750634e+00,5.477870e-07
8.800634e+00,5.441240e-07
8.850634e+00,5.457210e-07
8.900634e+00,5.422450e-07
8.950632e+00,5.434660e-07
9.000634e+00,5.398020e-07
9.050633e+00,5.412110e-07
9.100634e+00,5.377350e-07
9.150633e+00,5.390510e-07
9.200632e+00,5.351990e-07
9.250637e+00,5.368900e-07
9.300633e+00,5.334140e-07
9.350634e+00,5.349170e-07
9.400633e+00,5.308780e-07
9.450633e+00,5.329440e-07
9.500634e+00,5.289990e-07
9.550633e+00,5.309720e-07
9.600633e+00,5.268380e-07
9.650633e+00,5.292810e-07
9.700633e+00,5.249590e-07
9.750633e+00,5.274960e-07
9.800633e+00,5.225170e-07
9.850634e+00,5.253350e-07
9.900634e+00,5.205440e-07
9.950634e+00,5.238320e-07
1.000063e+01,5.188530e-07
1.005063e+01,5.217650e-07
1.010063e+01,5.170680e-07
1.015063e+01,5.198860e-07
1.020063e+01,5.152830e-07
1.025063e+01,5.184770e-07
1.030063e+01,5.132160e-07
1.035063e+01,5.165980e-07
1.040063e+01,5.115250e-07
1.045063e+01,5.147190e-07
1.050063e+01,5.099280e-07
1.055064e+01,5.126520e-07
1.060063e+01,5.080490e-07
1.065063e+01,5.111490e-07
1.070063e+01,5.066400e-07
1.075063e+01,5.096460e-07
1.080063e+01,5.051370e-07
1.085063e+01,5.072040e-07
1.090063e+01,5.034460e-07
1.095063e+01,5.060760e-07
1.100063e+01,5.016610e-07
1.105063e+01,5.043850e-07
1.110063e+01,4.999700e-07
1.115063e+01,5.026940e-07
1.120063e+01,4.984670e-07
1.125063e+01,5.006280e-07
1.130063e+01,4.971520e-07
1.135063e+01,4.999700e-07
1.140063e+01,4.958360e-07
1.145064e+01,4.983730e-07
1.150063e+01,4.937700e-07
1.155063e+01,4.965880e-07
1.160063e+01,4.924540e-07
1.165063e+01,4.950850e-07
1.170063e+01,4.909510e-07
1.175063e+01,4.933940e-07
1.180063e+01,4.895420e-07
1.185063e+01,4.920790e-07
1.190063e+01,4.883210e-07
1.195063e+01,4.904820e-07
1.200063e+01,4.871940e-07
1.205063e+01,4.890720e-07
1.210063e+01,4.860660e-07
1.215063e+01,4.879450e-07
1.220063e+01,4.844690e-07
1.225063e+01,4.865360e-07
1.230063e+01,4.835300e-07
1.235063e+01,4.848450e-07
1.240063e+01,4.824020e-07
1.245063e+01,4.830600e-07
1.250063e+01,4.814630e-07
1.255063e+01,4.816510e-07
1.260063e+01,4.802420e-07
1.265063e+01,4.804300e-07
1.270063e+01,4.789260e-07
1.275063e+01,4.791140e-07
1.280063e+01,4.777990e-07
1.285063e+01,4.777990e-07
1.290063e+01,4.767660e-07
1.295063e+01,4.764840e-07
1.300063e+01,4.757320e-07
1.305063e+01,4.756380e-07
1.310063e+01,4.746990e-07
1.315063e+01,4.740410e-07
1.320063e+01,4.734780e-07
1.325063e+01,4.729140e-07
1.330063e+01,4.721620e-07
1.335063e+01,4.717870e-07
1.340063e+01,4.714110e-07
1.345063e+01,4.703780e-07
1.350063e+01,4.701900e-07
1.355063e+01,4.694380e-07
1.360063e+01,4.689680e-07
1.365063e+01,4.678410e-07
1.370063e+01,4.677470e-07
1.375063e+01,4.667140e-07
1.380063e+01,4.671830e-07
1.385063e+01,4.653050e-07
1.390063e+01,4.664320e-07
1.395063e+01,4.641770e-07
1.400063e+01,4.653990e-07
1.405063e+01,4.632380e-07
1.410063e+01,4.644590e-07
1.415063e+01,4.617350e-07
1.420063e+01,4.638950e-07
1.425063e+01,4.605130e-07
1.430063e+01,4.625800e-07
1.435063e+01,4.594800e-07
1.440063e+01,4.617350e-07
1.445063e+01,4.582590e-07
1.450063e+01,4.605130e-07
1.455063e+01,4.573190e-07
1.460063e+01,4.596680e-07
1.465063e+01,4.564740e-07
1.470063e+01,4.589160e-07
1.475063e+01,4.553470e-07
1.480063e+01,4.577890e-07
1.485063e+01,4.543130e-07
1.490063e+01,4.567560e-07
1.495063e+01,4.533740e-07
1.500063e+01,4.558160e-07
1.505063e+01,4.522460e-07
1.510063e+01,4.552530e-07
1.515063e+01,4.511190e-07
1.520063e+01,4.545010e-07
1.525063e+01,4.501800e-07
1.530063e+01,4.531860e-07
1.535063e+01,4.494280e-07
1.540063e+01,4.527160e-07
1.545063e+01,4.481130e-07
1.550063e+01,4.516830e-07
1.555063e+01,4.472670e-07
1.560063e+01,4.510250e-07
1.565063e+01,4.462340e-07
1.570063e+01,4.498980e-07
1.575063e+01,4.453880e-07
1.580063e+01,4.493340e-07
1.585063e+01,4.445430e-07
1.590063e+01,4.483010e-07
1.595063e+01,4.435100e-07
1.600063e+01,4.476430e-07
1.605063e+01,4.424760e-07
1.610063e+01,4.468920e-07
1.615063e+01,4.419130e-07
1.620063e+01,4.460460e-07
1.625063e+01,4.411610e-07
1.630063e+01,4.452010e-07
1.635063e+01,4.401280e-07
1.640063e+01,4.444490e-07
1.645063e+01,4.392820e-07
1.650063e+01,4.434160e-07
1.655063e+01,4.385310e-07
1.660063e+01,4.426640e-07
