# potential_V=0.1
time,current
5.063670e-02,5.502030e-04
1.006388e-01,4.534150e-04
1.506360e-01,4.263980e-04
2.006350e-01,4.091450e-04
2.506360e-01,5.083030e-04
3.006350e-01,6.046170e-04
3.506360e-01,6.212060e-04
4.006360e-01,6.198790e-04
4.506350e-01,6.191210e-04
5.006360e-01,6.166560e-04
5.506360e-01,6.180780e-04
6.006360e-01,5.830980e-04
6.506350e-01,5.816760e-04
7.006350e-01,5.059330e-04
7.506360e-01,5.523830e-04
8.006370e-01,5.528570e-04
8.506360e-01,6.149490e-04
9.006350e-01,6.127690e-04
9.506360e-01,6.170350e-04
1.000636e+00,5.562700e-04
1.050635e+00,5.891650e-04
1.100636e+00,5.061220e-04
1.150636e+00,5.320970e-04
1.200636e+00,4.380580e-04
1.250635e+00,4.613780e-04
1.300636e+00,4.230800e-04
1.350635e+00,4.533200e-04
1.400635e+00,4.350240e-04
1.450636e+00,5.358890e-04
1.500636e+00,5.019510e-04
1.550636e+00,5.442310e-04
1.600636e+00,4.770190e-04
1.650636e+00,4.989180e-04
1.700635e+00,4.234590e-04
1.750635e+00,4.481060e-04
1.800635e+00,4.208050e-04
1.850635e+00,4.483910e-04
1.900635e+00,4.162540e-04
1.950636e+00,4.821380e-04
2.000635e+00,4.954100e-04
2.050636e+00,5.140850e-04
2.100635e+00,5.216690e-04
2.150635e+00,5.216690e-04
2.200636e+00,4.399540e-04
2.250636e+00,4.634630e-04
2.300636e+00,4.478220e-04
2.350636e+00,4.872580e-04
2.400635e+00,4.630840e-04
2.450636e+00,5.257450e-04
2.500635e+00,5.192040e-04
2.550635e+00,4.859300e-04
2.600636e+00,4.815700e-04
2.650638e+00,4.412810e-04
2.700636e+00,3.745440e-04
2.750635e+00,3.431660e-04
2.800636e+00,3.397530e-04
2.850636e+00,3.705620e-04
2.900636e+00,3.982430e-04
2.950635e+00,4.634630e-04
3.000635e+00,4.444090e-04
3.050635e+00,4.464950e-04
3.100636e+00,3.988120e-04
3.150636e+00,3.659170e-04
3.200635e+00,2.903640e-04
3.250635e+00,2.713090e-04
3.300636e+00,3.161480e-04
3.350636e+00,3.558680e-04
3.400636e+00,3.975790e-04
3.450635e+00,4.419440e-04
3.500635e+00,4.119880e-04
3.550635e+00,3.477160e-04
3.600635e+00,2.508330e-04
3.650635e+00,2.342440e-04
3.700636e+00,1.707290e-04
3.750635e+00,2.337700e-04
3.800636e+00,2.958620e-04
3.850635e+00,4.252600e-04
3.900635e+00,4.746490e-04
3.950636e+00,4.968320e-04
4.000635e+00,3.817480e-04
4.050635e+00,2.535820e-04
4.100635e+00,1.857070e-04
4.150635e+00,1.623870e-04
4.200635e+00,1.909210e-04
4.250636e+00,2.649580e-04
4.300636e+00,3.680030e-04
4.350636e+00,4.108510e-04
4.400635e+00,4.154960e-04
4.450635e+00,4.098080e-04
4.500637e+00,4.045940e-04
4.550636e+00,2.892260e-04
4.600635e+00,2.389830e-04
4.650636e+00,1.763220e-04
4.700635e+00,1.981260e-04
4.750636e+00,2.445760e-04
4.800635e+00,3.899010e-04
4.850635e+00,3.946410e-04
4.900635e+00,4.288620e-04
4.950636e+00,3.568160e-04
5.000636e+00,3.131150e-04
5.050635e+00,2.393630e-04
5.100636e+00,2.424910e-04
5.150635e+00,2.605970e-04
5.200635e+00,2.807890e-04
5.250636e+00,2.880880e-04
5.300635e+00,3.681920e-04
5.350636e+00,3.425970e-04
5.400637e+00,3.320740e-04
5.450636e+00,2.715940e-04
5.500636e+00,2.619240e-04
5.550636e+00,2.245740e-04
5.600636e+00,2.848650e-04
5.650636e+00,3.374780e-04
5.700636e+00,3.711310e-04
5.750635e+00,3.371930e-04
5.800636e+00,3.483790e-04
5.850636e+00,2.928280e-04
5.900635e+00,2.703610e-04
5.950635e+00,2.248590e-04
6.000635e+00,2.427750e-04
6.050636e+00,1.990740e-04
6.100635e+00,2.841070e-04
6.150636e+00,3.370990e-04
6.200635e+00,4.084810e-04
6.250635e+00,3.416490e-04
6.300635e+00,3.340650e-04
6.350636e+00,2.258070e-04
6.400636e+00,1.801140e-04
6.450636e+00,1.739530e-04
6.500636e+00,2.325370e-04
6.550635e+00,2.787040e-04
6.600636e+00,3.664860e-04
6.650635e+00,4.444090e-04
6.700636e+00,4.764510e-04
6.750636e+00,4.451680e-04
6.800635e+00,4.127470e-04
6.850635e+00,3.199400e-04
6.900636e+00,2.394570e-04
6.950636e+00,2.282710e-04
7.000636e+00,2.904580e-04
7.050635e+00,3.389000e-04
7.100635e+00,4.214680e-04
7.150636e+00,4.490540e-04
7.200635e+00,4.177710e-04
7.250638e+00,3.385210e-04
7.300636e+00,3.229740e-04
7.350636e+00,2.731100e-04
7.400636e+00,2.862870e-04
7.450636e+00,2.683710e-04
7.500636e+00,3.894270e-04
7.550636e+00,3.748280e-04
7.600636e+00,4.655490e-04
7.650636e+00,4.335070e-04
7.700635e+00,4.332230e-04
7.750636e+00,3.007910e-04
7.800635e+00,2.569950e-04
7.850635e+00,2.292190e-04
7.900634e+00,2.828750e-04
7.950635e+00,3.687610e-04
8.000635e+00,4.843190e-04
8.050636e+00,5.007190e-04
8.100636e+00,4.712370e-04
8.150635e+00,4.155910e-04
8.200636e+00,3.215520e-04
8.250634e+00,2.456190e-04
8.300636e+00,2.285560e-04
8.350636e+00,2.495060e-04
8.400635e+00,2.881830e-04
8.450636e+00,3.878150e-04
8.500636e+00,4.811900e-04
8.550635e+00,4.823280e-04
8.600636e+00,4.249760e-04
8.650636e+00,3.500860e-04
8.700635e+00,2.734900e-04
8.750637e+00,2.532030e-04
8.800637e+00,2.972840e-04
8.850635e+00,3.929340e-04
8.900636e+00,4.439350e-04
8.950635e+00,4.811900e-04
9.000636e+00,4.811900e-04
9.050635e+00,4.099980e-04
9.100638e+00,3.486640e-04
9.150636e+00,3.056260e-04
9.200635e+00,2.487480e-04
9.250635e+00,2.642940e-04
9.300636e+00,3.332120e-04
9.350636e+00,4.850770e-04
9.400636e+00,5.245130e-04
9.450636e+00,5.556060e-04
9.500636e+00,5.107670e-04
9.550636e+00,4.193830e-04
9.600635e+00,2.940610e-04
9.650636e+00,2.538670e-04
9.700636e+00,2.104490e-04
9.750635e+00,2.763340e-04
9.800635e+00,3.371930e-04
9.850636e+00,4.479170e-04
9.900635e+00,4.742700e-04
9.950636e+00,4.902910e-04
1.000063e+01,4.584390e-04
