# potential_V=0.0
time,current
5.063530e-02,9.508166e-05
1.006351e-01,5.630958e-05
1.510810e-01,-1.222885e-05
2.006350e-01,-2.187958e-05
2.506350e-01,1.736087e-05
3.006350e-01,6.384440e-05
3.506360e-01,1.523490e-04
4.010800e-01,2.611360e-04
4.506360e-01,2.860030e-04
5.006360e-01,2.678020e-04
5.506350e-01,1.501580e-04
6.006350e-01,1.060781e-04
6.506350e-01,2.474209e-05
7.010820e-01,3.393742e-05
7.506360e-01,8.156226e-05
8.006350e-01,2.007770e-04
8.510810e-01,2.550670e-04
9.006350e-01,3.461040e-04
9.506360e-01,3.097970e-04
1.000635e+00,2.408790e-04
1.050635e+00,1.336641e-04
1.100636e+00,1.017175e-04
1.150635e+00,1.070261e-04
1.200635e+00,2.180330e-04
1.250636e+00,3.545410e-04
1.300636e+00,5.092500e-04
1.350636e+00,4.745550e-04
1.400636e+00,4.906700e-04
1.450636e+00,3.240170e-04
1.500636e+00,2.262810e-04
1.550635e+00,1.208665e-04
1.600638e+00,1.804940e-04
1.650636e+00,2.432490e-04
1.700636e+00,4.049730e-04
1.750636e+00,4.965480e-04
1.800635e+00,6.008250e-04
1.850635e+00,5.228060e-04
1.900635e+00,4.675400e-04
1.950635e+00,3.403220e-04
2.000636e+00,2.629670e-04
2.050635e+00,2.130090e-04
2.100635e+00,3.033510e-04
2.150636e+00,3.398480e-04
2.200636e+00,4.778730e-04
2.250636e+00,5.282100e-04
2.300635e+00,5.633800e-04
2.350635e+00,4.297160e-04
2.400636e+00,3.366250e-04
2.450635e+00,2.137670e-04
2.500636e+00,1.465560e-04
2.550636e+00,1.111972e-04
2.600635e+00,2.269440e-04
2.650635e+00,3.113140e-04
2.700636e+00,4.293360e-04
2.750635e+00,4.088600e-04
2.800636e+00,3.789990e-04
2.850636e+00,2.077000e-04
2.900636e+00,1.510120e-04
2.950635e+00,9.820996e-05
3.000635e+00,1.796400e-04
3.050635e+00,2.710250e-04
3.100636e+00,4.392900e-04
3.150635e+00,4.419440e-04
3.200636e+00,4.345500e-04
3.250635e+00,3.535930e-04
3.300635e+00,2.884680e-04
3.350636e+00,1.603020e-04
3.400635e+00,1.587850e-04
3.450637e+00,1.590690e-04
3.500635e+00,2.942500e-04
3.550635e+00,3.647790e-04
3.600634e+00,5.065010e-04
3.650636e+00,4.937040e-04
3.700635e+00,4.393850e-04
3.750635e+00,3.034460e-04
3.800635e+00,2.273230e-04
3.850635e+00,1.468400e-04
3.900634e+00,2.194550e-04
3.950635e+00,2.936810e-04
4.000635e+00,3.946410e-04
4.050634e+00,4.271560e-04
4.100636e+00,4.843190e-04
4.150635e+00,4.008970e-04
4.200634e+00,3.149160e-04
4.250636e+00,2.364240e-04
4.300635e+00,2.238160e-04
4.350635e+00,1.990740e-04
4.400636e+00,2.955770e-04
4.450636e+00,3.725530e-04
4.500636e+00,4.487700e-04
4.550635e+00,4.368250e-04
4.600635e+00,4.106610e-04
4.650635e+00,3.175700e-04
4.700635e+00,2.636310e-04
4.750635e+00,2.278920e-04
4.800636e+00,2.611660e-04
4.850636e+00,2.614500e-04
4.900635e+00,3.236370e-04
4.950635e+00,3.581440e-04
5.000636e+00,3.698980e-04
5.050635e+00,3.567220e-04
5.100634e+00,3.590920e-04
5.150636e+00,3.271450e-04
5.200636e+00,2.526340e-04
5.250635e+00,2.769020e-04
5.300637e+00,2.746270e-04
5.350635e+00,3.115980e-04
5.400636e+00,3.319800e-04
5.450635e+00,3.382360e-04
5.500635e+00,2.857190e-04
5.550636e+00,2.284610e-04
5.600635e+00,2.282710e-04
5.650635e+00,2.542460e-04
5.700636e+00,2.596490e-04
5.750635e+00,2.733000e-04
5.800636e+00,2.667590e-04
5.850635e+00,2.276080e-04
5.900635e+00,2.350020e-04
5.950636e+00,2.411640e-04
6.000635e+00,2.065630e-04
6.050635e+00,1.843800e-04
6.100636e+00,1.889300e-04
6.150635e+00,2.330110e-04
6.200637e+00,2.692240e-04
6.250635e+00,3.273350e-04
6.300636e+00,3.874360e-04
6.350635e+00,3.492330e-04
6.400635e+00,3.054360e-04
6.450636e+00,3.094180e-04
6.500635e+00,2.717830e-04
6.550635e+00,2.765230e-04
6.600635e+00,3.006960e-04
6.650635e+00,3.483790e-04
6.700635e+00,3.770080e-04
6.750635e+00,4.154010e-04
6.800636e+00,4.097130e-04
6.850635e+00,3.694250e-04
6.900635e+00,3.226890e-04
6.950636e+00,3.199400e-04
7.000634e+00,2.794620e-04
7.050636e+00,2.948190e-04
7.100634e+00,3.340650e-04
7.150635e+00,3.941670e-04
7.200635e+00,4.094290e-04
7.250634e+00,4.124620e-04
7.300635e+00,4.057320e-04
7.350634e+00,3.528350e-04
7.400635e+00,2.988010e-04
7.450639e+00,3.420280e-04
7.500634e+00,3.534040e-04
7.550636e+00,3.928390e-04
7.600634e+00,4.131260e-04
7.650635e+00,4.122730e-04
7.700634e+00,3.565320e-04
7.750635e+00,3.519820e-04
7.800636e+00,3.050570e-04
7.850635e+00,3.073320e-04
7.900635e+00,2.424910e-04
7.950635e+00,3.055310e-04
8.000634e+00,3.141580e-04
8.050637e+00,3.904690e-04
8.100636e+00,4.413760e-04
8.150635e+00,4.876370e-04
8.200634e+00,3.915120e-04
8.250634e+00,3.822220e-04
8.300636e+00,3.128310e-04
8.350635e+00,2.963360e-04
8.400634e+00,2.502640e-04
8.450635e+00,3.130200e-04
8.500636e+00,3.500860e-04
8.550635e+00,3.992860e-04
8.600636e+00,4.205200e-04
8.650636e+00,4.500970e-04
8.700635e+00,3.409850e-04
8.750636e+00,2.823060e-04
8.800635e+00,2.049510e-04
8.850636e+00,2.499800e-04
8.900634e+00,2.564260e-04
8.950635e+00,3.831700e-04
9.000636e+00,3.702780e-04
9.050636e+00,4.013710e-04
9.100636e+00,3.154850e-04
9.150635e+00,2.962410e-04
9.200635e+00,1.624820e-04
9.250635e+00,1.841910e-04
9.300635e+00,1.621030e-04
9.350635e+00,2.587960e-04
9.400636e+00,2.644840e-04
9.450635e+00,3.911330e-04
9.500636e+00,3.555840e-04
9.550636e+00,3.449670e-04
9.600635e+00,2.084590e-04
9.650635e+00,2.263750e-04
9.700635e+00,1.165058e-04
9.750635e+00,1.986950e-04
9.800636e+00,1.955660e-04
9.850635e+00,3.074270e-04
9.900638e+00,3.115030e-04
9.950635e+00,4.250710e-04
1.000063e+01,3.718890e-04
