fp_Ehalf,fp_Ehalf_err,fp_Epa,fp_Epc,fp_ipa,fp_ipc,lin_Ehalf,lin_Ehalf_err,lin_Epa,lin_Epc,lin_ipa,lin_ipc,n_blanks,pearson_Ehalf,pearson_Ehalf_err,pearson_a_Ep,pearson_a_expon,pearson_a_ip,pearson_a_peak_over_noise,pearson_a_r2,pearson_a_redchi,pearson_a_sd_height,pearson_a_sigma,pearson_a_skew,pearson_c_Ep,pearson_c_expon,pearson_c_ip,pearson_c_peak_over_noise,pearson_c_r2,pearson_c_redchi,pearson_c_sd_height,pearson_c_sigma,pearson_c_skew,pearson_ip_ratio,plan,sample,scan
nan,nan,-0.23283,nan,3.699450742494639e-07,nan,-0.116415,-0.306415,-0.23283,0.0,3.699450742494639e-07,-3.668233e-06,10,0.19072315500923662,0.0007231550092366146,0.2922769999986265,6.28409815151582,6.841771860328056e-07,71.30121113452401,0.9528899874955824,0.0032531038781932584,0.7115705326461914,1.237229253044522,6.769018072902554,0.08916931001984674,18.1203617864601,-1.680530666901698e-06,50.646458077876524,0.9790427600484554,0.0062517207933057255,1.5159198037448227,3.4267556495480376,6.499018775129002,2.4562798953385716,Y_unpolished_10,14,2
nan,nan,-0.23283,nan,3.6117241595187045e-07,nan,-0.113938075,-0.30393807500000003,-0.23283,0.00495385,3.6117241595187045e-07,-3.665509e-06,10,0.1956770799987543,0.005677079998754303,0.29723099999404395,6.257729048334605,6.810839938449365e-07,69.51312188731843,0.9516893432512299,0.0033049008914054294,0.7074114067419816,1.2056269626431604,7.360306980969767,0.09412316000346466,15.557419726465989,-1.7543131039002307e-06,42.35528882993877,0.9759054567203913,0.007440780644940285,1.5613359346592717,3.2588520911426917,5.6204922747107275,2.575766160641323,Y_unpolished_10,15,0
nan,nan,-0.23283,nan,3.660570640934001e-07,nan,-0.113938075,-0.30393807500000003,-0.23283,0.00495385,3.660570640934001e-07,-3.66504e-06,10,0.19567708002986006,0.00567708002986006,0.297230999983222,6.353940210800067,6.852053403756602e-07,68.31795899198048,0.9519899870937625,0.0033156006366697644,0.7112760592063259,1.2205394839902728,7.418197467301525,0.09412316007649811,15.189104790125674,-1.7564572082188733e-06,45.9041063084615,0.975988502302569,0.007439333898531414,1.563906646879082,3.2140558405838346,5.5347218186361715,2.563402683429036,Y_unpolished_10,15,1
nan,nan,-0.23283,nan,3.635059680724327e-07,nan,-0.116415,-0.306415,-0.23283,0.0,3.635059680724327e-07,-3.661658e-06,10,0.1956770799979107,0.0056770799979107,0.2972309999949196,6.153335143032366,6.94038134716785e-07,69.79914752707576,0.9523004721555213,0.0033282071350526203,0.7181946476180742,1.1973716733469861,7.334143829575055,0.0941231600009018,16.898151436136267,-1.7584576932487204e-06,42.1371321272936,0.9779978027702805,0.006923843041151611,1.566281233464263,3.4030526858557604,5.7898016016271185,2.5336614881634585,Y_unpolished_10,15,2
nan,nan,-0.227877,nan,5.412134567349694e-07,nan,-0.111461575,-0.301461575,-0.227877,0.00495385,5.412134567349694e-07,-3.576169e-06,10,0.19320007995147082,0.0032000799514708134,0.29227699989355155,6.346735390685945,7.218843559917093e-07,71.838686501513,0.9506083547100487,0.0037204622288597006,0.7461468221248634,1.2639166579060674,6.757361950771042,0.0941231600093901,13.035211912376003,-1.747615970926909e-06,58.6138832051825,0.9763275712969913,0.007201254116226461,1.5548080273964329,2.965654641917817,4.987940922352095,2.420908496522371,Y_unpolished_10,16,0
nan,nan,-0.23283,nan,4.1200749398379786e-07,nan,-0.113938075,-0.30393807500000003,-0.23283,0.00495385,4.1200749398379786e-07,-3.603788e-06,10,0.19320015498866128,0.0032001549886612746,0.2972309999773138,6.0537661366756375,7.302505070282965e-07,64.59578314089839,0.9515614692433432,0.0036419928464519694,0.7500095394888726,1.204281430146862,7.2076216034096205,0.0891693100000088,14.786264615288456,-1.671135144536897e-06,50.29179917655531,0.9777260196390388,0.0064861330762975575,1.5080906881188503,3.0667363850365836,5.82550285216189,2.2884409232900977,Y_unpolished_10,16,1
nan,nan,-0.237784,nan,3.8811393071770855e-07,nan,-0.118892,-0.308892,-0.237784,0.0,3.8811393071770855e-07,-3.611585e-06,10,0.19567707999910944,0.005677079999109436,0.2972309999975886,6.438882451871468,7.126834405196643e-07,70.2729065353103,0.9512998654570908,0.003582276391171511,0.7365767663961793,1.2456433270169338,7.421299742962333,0.09412316000063024,15.572429301286654,-1.7582275877162587e-06,45.056367038524094,0.9778501870510002,0.006922725779016681,1.5642537036376338,3.266656531001768,5.475219312234458,2.4670526740935914,Y_unpolished_10,16,2
nan,nan,-0.23283,nan,3.718776790266857e-07,nan,-0.113938075,-0.30393807500000003,-0.23283,0.00495385,3.718776790266857e-07,-3.628401e-06,10,0.193200154997203,0.0032001549972029975,0.297230999993771,6.308952383585995,7.01988239091875e-07,70.34497493781205,0.9517655633313572,0.0034251449784479166,0.7249902647792356,1.2296879362388506,7.33216544562822,0.089169310000635,15.83334044639502,-1.6644856354838646e-06,46.033405296838765,0.977007548371684,0.006684281783973678,1.5028792331647176,3.1763499802000483,6.138110866152942,2.3711018828992367,Y_unpolished_10,17,0
nan,nan,-0.237784,nan,3.7093843936144856e-07,nan,-0.11641507499999999,-0.306415075,-0.237784,0.00495385,3.7093843936144856e-07,-3.624737e-06,10,0.19567707999680511,0.005677079996805112,0.2972309999909252,6.5618225347110135,7.009091437726993e-07,85.6321765828933,0.9518763166673773,0.003465744795697456,0.7268153536963593,1.2548475189469186,7.4903560243034235,0.09412316000268499,14.474107914642993,-1.7404610162403851e-06,39.497253943076906,0.9762737380374036,0.007268593013070374,1.552896738300716,3.116790497237809,5.388698638078267,2.4831478255116135,Y_unpolished_10,17,1
nan,nan,-0.237784,nan,3.661036714584491e-07,nan,-0.118892,-0.308892,-0.237784,0.0,3.661036714584491e-07,-3.62145e-06,10,0.19567707835515524,0.005677078355155241,0.2972309966449503,6.437867259051574,6.980960197201148e-07,71.63294785063428,0.9535681552903825,0.0033112466555075865,0.7241165327182983,1.2325506977668477,7.497492525674602,0.0941231600653602,15.360411298241829,-1.7563261095740948e-06,48.19558507833476,0.9780230383440094,0.006877578389362098,1.5636524295827676,3.23556584914577,5.507639829552545,2.5158804232664904,Y_unpolished_10,17,2
