scan,potential,current,time
,0.000000e+00,-4.739860e-07,
,0.000000e+00,-3.791890e-07,
,0.000000e+00,-2.843910e-07,
,0.000000e+00,-2.066760e-07,
,0.000000e+00,-1.784930e-07,
,0.000000e+00,-1.597040e-07,
,0.000000e+00,-1.531280e-07,
,0.000000e+00,-1.418550e-07,
,0.000000e+00,-1.334006e-07,
,0.000000e+00,-1.267306e-07,
,0.000000e+00,-1.207182e-07,
,0.000000e+00,-1.154573e-07,
,0.000000e+00,-1.109480e-07,
,0.000000e+00,-1.069084e-07,
,0.000000e+00,-1.034324e-07,
,0.000000e+00,-1.003323e-07,
,0.000000e+00,-9.760791e-08,
,0.000000e+00,-9.507142e-08,
,0.000000e+00,-9.281676e-08,
,0.000000e+00,-9.074999e-08,
,0.000000e+00,-8.887111e-08,
,0.000000e+00,-8.699223e-08,
,0.000000e+00,-8.548912e-08,
,0.000000e+00,-8.398602e-08,
,0.000000e+00,-8.257686e-08,
0,0.000000e+00,-7.722204e-08,
0,-4.953850e-03,-1.196848e-07,
0,-9.907701e-03,-1.346210e-07,
0,-1.486155e-02,-1.621470e-07,
0,-1.981540e-02,-1.726690e-07,
0,-2.476925e-02,-1.981280e-07,
0,-2.972310e-02,-2.090250e-07,
0,-3.467696e-02,-2.341080e-07,
0,-3.963080e-02,-2.474480e-07,
0,-4.458466e-02,-2.714980e-07,
0,-4.953850e-02,-2.873740e-07,
0,-5.449236e-02,-3.104850e-07,
0,-5.944621e-02,-3.284280e-07,
0,-6.440006e-02,-3.495650e-07,
0,-6.935391e-02,-3.701390e-07,
0,-7.430775e-02,-3.883640e-07,
0,-7.926161e-02,-4.110050e-07,
0,-8.421546e-02,-4.267870e-07,
0,-8.916931e-02,-4.507430e-07,
0,-9.412316e-02,-4.644590e-07,
0,-9.907701e-02,-4.886970e-07,
0,-1.040309e-01,-5.003460e-07,
0,-1.089847e-01,-5.258050e-07,
0,-1.139386e-01,-5.354810e-07,
0,-1.188924e-01,-5.608460e-07,
0,-1.238463e-01,-5.695830e-07,
0,-1.288001e-01,-5.942900e-07,
0,-1.337540e-01,-6.025570e-07,
0,-1.387070e-01,-6.268880e-07,
0,-1.436610e-01,-6.354370e-07,
0,-1.486150e-01,-6.577960e-07,
0,-1.535690e-01,-6.676600e-07,
0,-1.585230e-01,-6.886100e-07,
0,-1.634770e-01,-6.997890e-07,
0,-1.684300e-01,-7.184840e-07,
0,-1.733840e-01,-7.319180e-07,
0,-1.783380e-01,-7.488280e-07,
0,-1.832920e-01,-7.646100e-07,
0,-1.882460e-01,-7.794540e-07,
0,-1.932000e-01,-7.978670e-07,
0,-1.981540e-01,-8.112070e-07,
0,-2.031070e-01,-8.317800e-07,
0,-2.080610e-01,-8.436170e-07,
0,-2.130150e-01,-8.659760e-07,
0,-2.179690e-01,-8.777190e-07,
0,-2.229230e-01,-9.032720e-07,
