# potential_V=0.4
time,current
5.063566e-02,1.090168e-05
1.006348e-01,7.299389e-06
1.510780e-01,6.161822e-06
2.006340e-01,4.697204e-06
2.506350e-01,4.124145e-06
3.010770e-01,3.710791e-06
3.506340e-01,3.367895e-06
4.006350e-01,3.114246e-06
4.506350e-01,2.900054e-06
5.006350e-01,2.725318e-06
5.506340e-01,2.573128e-06
6.006350e-01,2.448183e-06
6.506340e-01,2.331692e-06
7.006350e-01,2.235869e-06
7.506340e-01,2.144743e-06
8.006350e-01,2.070527e-06
8.506350e-01,1.996311e-06
9.006340e-01,1.936187e-06
9.506350e-01,1.876063e-06
1.000635e+00,1.825333e-06
1.050637e+00,1.773664e-06
1.100634e+00,1.729510e-06
1.150634e+00,1.687235e-06
1.200635e+00,1.648718e-06
1.250637e+00,1.613019e-06
1.300635e+00,1.576381e-06
1.350635e+00,1.545380e-06
1.400634e+00,1.516257e-06
1.450635e+00,1.487134e-06
1.500635e+00,1.459891e-06
1.550635e+00,1.435465e-06
1.600635e+00,1.411979e-06
1.650635e+00,1.388493e-06
1.700635e+00,1.368765e-06
1.750635e+00,1.347158e-06
1.800634e+00,1.327430e-06
1.850634e+00,1.309580e-06
1.900634e+00,1.290791e-06
1.950635e+00,1.274821e-06
2.000635e+00,1.256971e-06
2.050634e+00,1.242880e-06
2.100634e+00,1.225970e-06
2.150635e+00,1.214697e-06
2.201077e+00,1.197787e-06
2.250635e+00,1.180501e-06
2.300635e+00,1.164530e-06
2.350634e+00,1.155136e-06
2.400635e+00,1.140105e-06
2.450634e+00,1.131368e-06
2.500634e+00,1.116995e-06
2.550635e+00,1.109103e-06
2.600635e+00,1.095857e-06
2.650635e+00,1.088812e-06
2.700635e+00,1.075659e-06
2.750635e+00,1.069459e-06
2.800635e+00,1.056589e-06
2.850634e+00,1.050952e-06
2.900637e+00,1.038833e-06
2.950634e+00,1.033854e-06
3.000634e+00,1.021454e-06
3.050634e+00,1.017696e-06
3.100634e+00,1.005765e-06
3.150634e+00,1.002853e-06
3.200634e+00,9.905460e-07
3.250634e+00,9.879160e-07
3.300635e+00,9.761730e-07
3.350635e+00,9.740120e-07
3.400635e+00,9.624570e-07
3.450635e+00,9.609540e-07
3.500634e+00,9.502440e-07
3.550634e+00,9.482710e-07
3.600635e+00,9.376550e-07
3.650635e+00,9.361520e-07
3.700635e+00,9.261000e-07
3.750635e+00,9.244090e-07
3.800637e+00,9.150150e-07
3.850635e+00,9.136060e-07
3.900635e+00,9.045870e-07
3.950634e+00,9.029900e-07
4.000635e+00,8.943470e-07
4.050635e+00,8.930320e-07
4.100634e+00,8.842010e-07
4.150634e+00,8.832620e-07
