# potential_V=0.4
time,current
5.063426e-02,9.858915e-06
1.006341e-01,6.730605e-06
1.510790e-01,5.403443e-06
2.006340e-01,4.180511e-06
2.506340e-01,3.692002e-06
3.010780e-01,3.335015e-06
3.506340e-01,3.054122e-06
4.006370e-01,2.835232e-06
4.506350e-01,2.656738e-06
5.006350e-01,2.505488e-06
5.506340e-01,2.377724e-06
6.006340e-01,2.266871e-06
6.506350e-01,2.171048e-06
7.006350e-01,2.081801e-06
7.506340e-01,2.003827e-06
8.006350e-01,1.935248e-06
8.506340e-01,1.874184e-06
9.006350e-01,1.814060e-06
9.506350e-01,1.763330e-06
1.000634e+00,1.715419e-06
1.050634e+00,1.670325e-06
1.100635e+00,1.629929e-06
1.150634e+00,1.592352e-06
1.200633e+00,1.555714e-06
1.250634e+00,1.521894e-06
1.300635e+00,1.490892e-06
1.350635e+00,1.463648e-06
1.400635e+00,1.435465e-06
1.450633e+00,1.411040e-06
1.500634e+00,1.385675e-06
1.550633e+00,1.364068e-06
1.600634e+00,1.341521e-06
1.650634e+00,1.320853e-06
1.700633e+00,1.300186e-06
1.750634e+00,1.281397e-06
1.800635e+00,1.261669e-06
1.850634e+00,1.245698e-06
1.900634e+00,1.226909e-06
1.950634e+00,1.212818e-06
2.001076e+00,1.194968e-06
2.050635e+00,1.176931e-06
2.100634e+00,1.161336e-06
2.150634e+00,1.149499e-06
2.200633e+00,1.135032e-06
2.250636e+00,1.123289e-06
2.300633e+00,1.109573e-06
2.350634e+00,1.099521e-06
2.400634e+00,1.086275e-06
2.450633e+00,1.076505e-06
2.500635e+00,1.064480e-06
2.550635e+00,1.055649e-06
2.600635e+00,1.044188e-06
2.650634e+00,1.035921e-06
2.700633e+00,1.024554e-06
2.750635e+00,1.017226e-06
2.800634e+00,1.006892e-06
2.850634e+00,9.999400e-07
2.900635e+00,9.896060e-07
2.950633e+00,9.832180e-07
3.000634e+00,9.734480e-07
3.050635e+00,9.671540e-07
3.100634e+00,9.581350e-07
3.150633e+00,9.525930e-07
3.200634e+00,9.433860e-07
3.250634e+00,9.384070e-07
3.300635e+00,9.293880e-07
3.350634e+00,9.247850e-07
3.400633e+00,9.163300e-07
3.450633e+00,9.121030e-07
3.500634e+00,9.042110e-07
3.550634e+00,8.997020e-07
3.600634e+00,8.918110e-07
3.650634e+00,8.874890e-07
3.700635e+00,8.805370e-07
3.750633e+00,8.767800e-07
3.800634e+00,8.694520e-07
3.850635e+00,8.661640e-07
3.900634e+00,8.588360e-07
3.950633e+00,8.556420e-07
4.000634e+00,8.485960e-07
4.050635e+00,8.455900e-07
4.100637e+00,8.388260e-07
4.150635e+00,8.358200e-07
4.200634e+00,8.294320e-07
4.250634e+00,8.268950e-07
4.300635e+00,8.206010e-07
4.350635e+00,8.183460e-07
4.400635e+00,8.119580e-07
4.450633e+00,8.097040e-07
4.500635e+00,8.030340e-07
4.550634e+00,8.017180e-07
4.600635e+00,7.953300e-07
4.650634e+00,7.935450e-07
4.700634e+00,7.874390e-07
4.750634e+00,7.859360e-07
4.800635e+00,7.798290e-07
4.850634e+00,7.783260e-07
4.900634e+00,7.726900e-07
4.950634e+00,7.714680e-07
5.000637e+00,7.655500e-07
5.050634e+00,7.644230e-07
5.100634e+00,7.586920e-07
5.150634e+00,7.575650e-07
5.200634e+00,7.522100e-07
5.250635e+00,7.511760e-07
5.300633e+00,7.456340e-07
5.350634e+00,7.446000e-07
5.400635e+00,7.391520e-07
5.450634e+00,7.384940e-07
5.500635e+00,7.328570e-07
5.550634e+00,7.327630e-07
5.600634e+00,7.274090e-07
5.650635e+00,7.269390e-07
5.700633e+00,7.213020e-07
5.750635e+00,7.212080e-07
5.800633e+00,7.158530e-07
5.850633e+00,7.159470e-07
5.900634e+00,7.103110e-07
5.950634e+00,7.104050e-07
6.000635e+00,7.050500e-07
6.050633e+00,7.055200e-07
6.100633e+00,6.998830e-07
6.150635e+00,7.001650e-07
6.200635e+00,6.946220e-07
6.250634e+00,6.950920e-07
6.300635e+00,6.898310e-07
6.350633e+00,6.903950e-07
6.400635e+00,6.849460e-07
6.450634e+00,6.856030e-07
6.500634e+00,6.804370e-07
6.550634e+00,6.810940e-07
6.600633e+00,6.759270e-07
6.650634e+00,6.766790e-07
6.700633e+00,6.715120e-07
6.750634e+00,6.724510e-07
6.800633e+00,6.675660e-07
6.850636e+00,6.682240e-07
6.900635e+00,6.630570e-07
6.950635e+00,6.639020e-07
7.000634e+00,6.585480e-07
7.050635e+00,6.598630e-07
7.100634e+00,6.546960e-07
7.150635e+00,6.556350e-07
7.200635e+00,6.508440e-07
7.250634e+00,6.518780e-07
7.300634e+00,6.470860e-07
7.350634e+00,6.483080e-07
7.400637e+00,6.429530e-07
7.450634e+00,6.441740e-07
7.500633e+00,6.396650e-07
7.550633e+00,6.404160e-07
7.600634e+00,6.359070e-07
7.650635e+00,6.369400e-07
7.700633e+00,6.324310e-07
7.750633e+00,6.336520e-07
7.800635e+00,6.285790e-07
7.850634e+00,6.300830e-07
7.900634e+00,6.251970e-07
7.950634e+00,6.268880e-07
8.000634e+00,6.223790e-07
8.050634e+00,6.238820e-07
8.100635e+00,6.190910e-07
8.150634e+00,6.205000e-07
8.200634e+00,6.157090e-07
8.250633e+00,6.172120e-07
8.300634e+00,6.128910e-07
8.350634e+00,6.141120e-07
8.400635e+00,6.093210e-07
8.450633e+00,6.111060e-07
8.500635e+00,6.060330e-07
8.550634e+00,6.082870e-07
8.600634e+00,6.034960e-07
8.650634e+00,6.049060e-07
8.700635e+00,6.004900e-07
8.750635e+00,6.023690e-07
8.800635e+00,5.974840e-07
8.850633e+00,5.993630e-07
8.900635e+00,5.947600e-07
8.950633e+00,5.967320e-07
9.000634e+00,5.921290e-07
9.050634e+00,5.940080e-07
9.100635e+00,5.892170e-07
9.150634e+00,5.913780e-07
9.200634e+00,5.864920e-07
9.250634e+00,5.886530e-07
9.300635e+00,5.838620e-07
9.350634e+00,5.857410e-07
9.400633e+00,5.814190e-07
9.450633e+00,5.833920e-07
9.500635e+00,5.786010e-07
9.550635e+00,5.809500e-07
9.600636e+00,5.763460e-07
9.650634e+00,5.787890e-07
9.700634e+00,5.740920e-07
9.750634e+00,5.765340e-07
9.800635e+00,5.717430e-07
9.850634e+00,5.738100e-07
9.900633e+00,5.693010e-07
9.950634e+00,5.715550e-07
1.000063e+01,5.669520e-07
1.005063e+01,5.691130e-07
1.010063e+01,5.645100e-07
1.015063e+01,5.668580e-07
1.020063e+01,5.624430e-07
1.025063e+01,5.648850e-07
1.030063e+01,5.600940e-07
1.035063e+01,5.624430e-07
1.040063e+01,5.581210e-07
1.045063e+01,5.601880e-07
1.050063e+01,5.556790e-07
1.055063e+01,5.584030e-07
1.060063e+01,5.535180e-07
1.065063e+01,5.563360e-07
1.070063e+01,5.513570e-07
1.075063e+01,5.543640e-07
1.080063e+01,5.492910e-07
1.085063e+01,5.520150e-07
1.090063e+01,5.471300e-07
1.095063e+01,5.499480e-07
1.100063e+01,5.453450e-07
1.105063e+01,5.480690e-07
1.110063e+01,5.429020e-07
1.115063e+01,5.462840e-07
1.120063e+01,5.412110e-07
1.125063e+01,5.443120e-07
1.130063e+01,5.391450e-07
1.135063e+01,5.421510e-07
1.140063e+01,5.373600e-07
1.145064e+01,5.404600e-07
1.150063e+01,5.355750e-07
1.155063e+01,5.386750e-07
1.160063e+01,5.335080e-07
1.165063e+01,5.370780e-07
1.170063e+01,5.318170e-07
1.175063e+01,5.351050e-07
1.180063e+01,5.299380e-07
1.185063e+01,5.335080e-07
1.190063e+01,5.283410e-07
1.195063e+01,5.318170e-07
1.200063e+01,5.265560e-07
1.205063e+01,5.303140e-07
1.210063e+01,5.248650e-07
1.215063e+01,5.283410e-07
1.220063e+01,5.230800e-07
1.225063e+01,5.266500e-07
1.230063e+01,5.216710e-07
1.235063e+01,5.248650e-07
1.240063e+01,5.200740e-07
1.245063e+01,5.232680e-07
1.250063e+01,5.182890e-07
1.255063e+01,5.217650e-07
1.260063e+01,5.167860e-07
1.265063e+01,5.205440e-07
1.270063e+01,5.154710e-07
1.275063e+01,5.187590e-07
1.280063e+01,5.136860e-07
1.285063e+01,5.171620e-07
1.290063e+01,5.119010e-07
1.295063e+01,5.155650e-07
1.300063e+01,5.106800e-07
1.305063e+01,5.139680e-07
1.310063e+01,5.087070e-07
1.315063e+01,5.126520e-07
1.320063e+01,5.074850e-07
1.325063e+01,5.114310e-07
1.330063e+01,5.059820e-07
1.335063e+01,5.095520e-07
1.340063e+01,5.043850e-07
1.345063e+01,5.082370e-07
1.350063e+01,5.031640e-07
1.355063e+01,5.072040e-07
1.360063e+01,5.015670e-07
1.365063e+01,5.054190e-07
1.370063e+01,5.002520e-07
1.375063e+01,5.041970e-07
1.380063e+01,4.986550e-07
1.385063e+01,5.026940e-07
1.390063e+01,4.974330e-07
1.395063e+01,5.014730e-07
1.400063e+01,4.961180e-07
1.405063e+01,5.000640e-07
1.410063e+01,4.946150e-07
1.415063e+01,4.986550e-07
1.420064e+01,4.931120e-07
1.425063e+01,4.977150e-07
1.430063e+01,4.918910e-07
1.435063e+01,4.959300e-07
1.440063e+01,4.906690e-07
1.445063e+01,4.946150e-07
1.450063e+01,4.895420e-07
1.455063e+01,4.937700e-07
1.460063e+01,4.883210e-07
1.465063e+01,4.924540e-07
1.470063e+01,4.871940e-07
1.475063e+01,4.910450e-07
1.480063e+01,4.858780e-07
1.485063e+01,4.900120e-07
1.490063e+01,4.845630e-07
1.495063e+01,4.886030e-07
1.500063e+01,4.834360e-07
1.505063e+01,4.874750e-07
1.510063e+01,4.824020e-07
1.515063e+01,4.864420e-07
1.520063e+01,4.808050e-07
1.525063e+01,4.851270e-07
1.530063e+01,4.797720e-07
1.535063e+01,4.842810e-07
1.540063e+01,4.787390e-07
1.545063e+01,4.831540e-07
1.550063e+01,4.776110e-07
1.555063e+01,4.816510e-07
1.560063e+01,4.762960e-07
1.565063e+01,4.807110e-07
1.570063e+01,4.753570e-07
