# potential_V=0.4
time,current
5.063276e-02,4.360674e-06
1.006331e-01,3.128309e-06
1.510760e-01,2.654323e-06
2.006330e-01,1.766148e-06
2.506330e-01,1.559471e-06
3.010750e-01,1.409161e-06
3.506330e-01,1.291731e-06
4.006340e-01,1.202484e-06
4.506330e-01,1.123571e-06
5.010760e-01,1.062507e-06
5.506330e-01,9.992830e-07
6.006330e-01,9.534380e-07
6.506330e-01,9.121030e-07
7.006330e-01,8.770620e-07
7.506320e-01,8.442750e-07
8.006320e-01,8.163740e-07
8.506330e-01,7.901630e-07
9.006340e-01,7.670530e-07
9.506330e-01,7.458220e-07
1.000634e+00,7.262810e-07
1.050633e+00,7.083380e-07
1.100632e+00,6.918040e-07
1.150632e+00,6.770550e-07
1.200633e+00,6.624930e-07
1.250633e+00,6.499050e-07
1.300635e+00,6.367530e-07
1.350633e+00,6.265130e-07
1.400634e+00,6.140180e-07
1.450633e+00,6.059390e-07
1.500633e+00,5.940080e-07
1.550632e+00,5.877140e-07
1.600634e+00,5.767220e-07
1.650632e+00,5.716490e-07
1.700633e+00,5.605640e-07
1.750632e+00,5.571820e-07
1.800632e+00,5.466600e-07
1.850633e+00,5.435600e-07
1.900633e+00,5.340720e-07
1.950632e+00,5.316290e-07
2.000633e+00,5.227040e-07
2.050632e+00,5.208260e-07
2.100633e+00,5.119950e-07
2.150633e+00,5.108670e-07
2.200633e+00,5.018490e-07
2.250633e+00,5.019430e-07
2.300633e+00,4.928300e-07
2.350634e+00,4.931120e-07
2.400633e+00,4.846570e-07
2.450633e+00,4.854090e-07
2.500633e+00,4.768600e-07
2.550633e+00,4.780810e-07
2.600632e+00,4.698140e-07
2.650633e+00,4.715990e-07
2.700633e+00,4.628620e-07
2.750633e+00,4.653990e-07
2.800632e+00,4.567560e-07
2.850633e+00,4.591040e-07
2.900632e+00,4.510250e-07
2.950633e+00,4.535620e-07
3.000632e+00,4.452010e-07
3.050632e+00,4.477370e-07
3.100633e+00,4.405970e-07
3.150634e+00,4.425700e-07
3.200633e+00,4.359000e-07
3.250632e+00,4.377790e-07
3.300633e+00,4.315790e-07
3.350634e+00,4.334580e-07
3.400633e+00,4.274450e-07
3.450633e+00,4.293240e-07
3.500632e+00,4.231240e-07
3.550632e+00,4.253780e-07
3.600633e+00,4.193660e-07
3.650632e+00,4.216210e-07
3.700632e+00,4.156080e-07
3.750632e+00,4.179570e-07
3.800632e+00,4.119440e-07
3.850633e+00,4.146690e-07
3.900632e+00,4.089380e-07
3.950632e+00,4.110990e-07
4.000632e+00,4.059320e-07
4.050636e+00,4.078110e-07
4.100633e+00,4.033010e-07
4.150633e+00,4.044290e-07
4.200633e+00,4.007650e-07
4.250632e+00,4.013290e-07
4.300632e+00,3.979470e-07
4.350632e+00,3.981350e-07
4.400633e+00,3.960680e-07
4.450633e+00,3.953160e-07
4.500633e+00,3.933430e-07
4.550632e+00,3.924980e-07
4.600633e+00,3.910890e-07
4.650632e+00,3.899610e-07
4.700633e+00,3.890220e-07
4.750633e+00,3.878950e-07
4.800633e+00,3.866730e-07
4.850633e+00,3.857340e-07
4.900632e+00,3.845130e-07
4.950632e+00,3.835730e-07
5.000633e+00,3.826340e-07
5.050632e+00,3.810370e-07
5.100634e+00,3.810370e-07
5.150632e+00,3.784060e-07
5.200632e+00,3.795340e-07
5.250633e+00,3.765270e-07
5.300632e+00,3.781240e-07
5.350633e+00,3.742730e-07
5.400633e+00,3.766210e-07
