scan,potential,current,time
,0.000000e+00,-1.895940e-07,
,0.000000e+00,-1.895940e-07,
,0.000000e+00,-9.479726e-08,
,0.000000e+00,-1.972820e-07,
,0.000000e+00,-1.690990e-07,
,0.000000e+00,-1.503100e-07,
,0.000000e+00,-1.437340e-07,
,0.000000e+00,-1.343400e-07,
,0.000000e+00,-1.249456e-07,
,0.000000e+00,-1.204363e-07,
,0.000000e+00,-1.143300e-07,
,0.000000e+00,-1.090691e-07,
,0.000000e+00,-1.044658e-07,
,0.000000e+00,-1.004262e-07,
,0.000000e+00,-9.685636e-08,
,0.000000e+00,-9.375621e-08,
,0.000000e+00,-9.093788e-08,
,0.000000e+00,-8.840139e-08,
,0.000000e+00,-8.605278e-08,
,0.000000e+00,-8.389207e-08,
,0.000000e+00,-8.201319e-08,
,0.000000e+00,-8.022826e-08,
,0.000000e+00,-7.853726e-08,
,0.000000e+00,-7.694021e-08,
,0.000000e+00,-7.562499e-08,
0,0.000000e+00,-7.092779e-08,
0,-4.953850e-03,-1.119814e-07,
0,-9.907701e-03,-1.265427e-07,
0,-1.486155e-02,-1.533160e-07,
0,-1.981540e-02,-1.630860e-07,
0,-2.476925e-02,-1.884510e-07,
0,-2.972310e-02,-1.979400e-07,
0,-3.467696e-02,-2.234920e-07,
0,-3.963080e-02,-2.340140e-07,
0,-4.458466e-02,-2.590030e-07,
0,-4.953850e-02,-2.716860e-07,
0,-5.449236e-02,-2.956420e-07,
0,-5.944621e-02,-3.100150e-07,
0,-6.440006e-02,-3.321860e-07,
0,-6.935391e-02,-3.482500e-07,
0,-7.430775e-02,-3.680720e-07,
0,-7.926161e-02,-3.856400e-07,
0,-8.421546e-02,-4.025500e-07,
0,-8.916931e-02,-4.218080e-07,
0,-9.412316e-02,-4.353360e-07,
0,-9.907701e-02,-4.551590e-07,
0,-1.040309e-01,-4.666200e-07,
0,-1.089847e-01,-4.877570e-07,
0,-1.139386e-01,-4.964000e-07,
0,-1.188924e-01,-5.181950e-07,
0,-1.238463e-01,-5.249590e-07,
0,-1.288001e-01,-5.469420e-07,
